Datum,EXV9_ETF_Kurs_return_1d,EXV9_ETF_Kurs_return_5d,DAX_Kurs_return_1d,DAX_Kurs_return_5d,VIX_Kurs_return_1d,VIX_Kurs_return_5d,BrentOil_Kurs_return_1d,BrentOil_Kurs_return_5d,WTIOil_Kurs_return_1d,WTIOil_Kurs_return_5d,EUR_USD_Kurs_return_1d,EUR_USD_Kurs_return_5d,EUR_CHF_Kurs_return_1d,EUR_CHF_Kurs_return_5d,EUR_GPB_Kurs_return_1d,EUR_GPB_Kurs_return_5d,EUR_TRY_Kurs_return_1d,EUR_TRY_Kurs_return_5d,Lufthansa_Kurs_return_1d,Lufthansa_Kurs_return_5d,Ryanair_Kurs_return_1d,Ryanair_Kurs_return_5d,EasyJet_Kurs_return_1d,EasyJet_Kurs_return_5d,Air France-KLM_Kurs_return_1d,Air France-KLM_Kurs_return_5d,Booking_Kurs_return_1d,Booking_Kurs_return_5d,Expedia_Kurs_return_1d,Expedia_Kurs_return_5d,Uber_Kurs_return_1d,Uber_Kurs_return_5d,Airbnb_Kurs_return_1d,Airbnb_Kurs_return_5d,PrimeEnergyOil_Gas_Kurs_return_1d,PrimeEnergyOil_Gas_Kurs_return_5d,Marriott_Hotels_Kurs_return_1d,Marriott_Hotels_Kurs_return_5d,Hilton_Hotels_Kurs_return_1d,Hilton_Hotels_Kurs_return_5d
2023-09-07,-0.18940009801433622,-1.079309620183544,-0.1442692775052934,-1.4323620421793026,-0.3460220857775087,6.116432884096712,-0.7505522258590469,3.5229075950859112,-0.7653623051613101,3.874214515810759,-0.018237880644911275,-1.905704847460199,0.21281927265139888,-0.3970123396045966,0.5684980045034704,-0.2070338543993855,0.47763718732729554,-1.5870214976382635,0.08662980175604407,-1.9279616356634999,-1.2153722308247294,-3.365240471506936,1.401434581369121,0.8742925099749499,-1.0984100025246635,-5.0178156289889975,-1.2020764920787186,-0.05088864420406125,-2.444429181476815,-2.4264166758059313,0.8060978640189287,-2.032604475496891,1.0580517421140856,8.90916073646304,-1.0956324729828215,-2.885105894165152,-1.2597558524283015,-1.7886159466324325,-0.5629985038127616,-0.1950720861281563
2023-09-08,1.2096722501474977,0.04689723170081539,0.13766853041157212,-0.6315523533541589,-3.8888852831757026,5.729564486305416,0.8118364899897257,2.3715396970609204,0.7367323234873657,2.2910567090066003,-0.24603954040158804,-1.3489845871477946,-0.09728851144400474,-0.29026862606287285,-0.06060712162857529,0.21153922914789458,0.07771529668700872,-0.6723256291385593,-0.22256953582505679,-1.9202724002628013,0.14597184979914246,-2.029782302897132,1.0775318203172901,1.5294127029642501,-1.2456878549441885,-5.852052211247938,1.2775962907693117,0.905648413309601,3.81996851085622,0.2099170546363105,2.096393367422955,0.42517168164730723,1.7798582925344197,9.895248052776617,0.15106919621787895,-2.2604446775482456,2.7918149096711975,-0.1797609173711523,3.8824413225666987,2.0662229202847993
2023-09-11,0.0,-0.46653714305645577,0.3855735306224961,-0.15077157501620642,-0.28901706222559387,5.4239880051231815,-0.011033795986881145,2.3602442302221194,-0.25140122881112115,2.0338957354762766,0.18970398979001324,-0.5359176206425897,0.10366866224733595,0.2023059125308757,0.07230829889617318,0.2652539107104612,-0.44808652786058056,0.4511142421159686,1.400257722018905,-1.811848496129509,2.0614158144353523,-0.01020874185230225,2.2247935552276887,2.0828486683455605,0.577509228755746,-6.14097405298526,1.2592734441281728,2.1763264474037536,-1.193087965774542,-0.9856754062552042,3.598638627942896,4.039110701961035,1.0355194287424485,11.033234697627826,0.4022079694174785,-1.867328396768142,-0.6278873839824728,-0.8065196052321255,0.40229686246529006,2.4768321327299336
2023-09-12,0.02343762425345286,0.0,-0.5408519318718552,-0.356205431365042,3.1159372866542467,1.5703019968619225,1.5666352366585423,2.2434436056498086,1.7756849651809015,2.4800944006635017,0.30101195583809304,-0.40851192592871177,0.20084993968016995,0.3215397148930377,0.1305221315938132,0.5053359845977656,1.0950543386875289,0.089883293204851,0.4032671233099805,-0.5688062266568372,2.5196629775651846,1.7721619581197778,3.3099175827884464,4.6623901778684695,0.1510993049042897,-4.906743442240346,-0.2906361877306085,0.9155206398795634,1.0692393778942266,-0.5171287103387656,-2.084185709819375,2.9430697193095767,0.11538598169587022,3.661541190314277,0.025042728612434395,-0.8684933706993858,-0.17633600973556707,1.3779002003185825,0.6462451799701174,4.818977720406403
2023-09-13,0.0,1.0416572465283602,-0.3913326431240316,-0.5548427049220872,-5.2705553346921175,-6.712804704722963,-0.1955249945137627,1.4128022084486824,-0.36019778029610094,1.1194833416608319,0.02689045736952167,0.2527074528360096,0.06994997403866332,0.4906460002574331,0.175749728612562,0.8885012686737026,0.19286250845842456,1.3965322537462743,-1.0954110617675927,0.5568654690216723,-1.5522534658300335,1.9054453369701685,-0.3511098174052041,7.862243980956762,-1.538922194029424,-3.1319573404504752,-1.821052747878693,-0.8140116335744074,-2.580952245434287,-1.4666674836470883,0.500838246321833,4.923743456215335,-1.8881380760063515,2.0773026568933872,-1.2265354407343665,-1.743032451736748,-1.751720463068973,-1.0819117903974829,-1.5089272853909819,2.8083194560053037
2023-09-14,1.1949530557557209,2.443084920630567,0.9662672358674573,0.5511276530656195,-4.896141467543503,-10.972221983067755,1.9808443069544657,4.203735382862073,1.8526966575200587,3.7872692661527374,-0.1771189028006881,0.09339587144003847,0.039642324869704204,0.3169889423955574,-0.16498443575724275,0.15268492883455664,-0.4926964145015922,0.4173246896660654,-1.2060071220777013,-0.7418446334935491,-0.21224220614328715,2.940266383569745,-1.5855612394962693,4.684931220733968,-1.1798979600634585,-3.211769797937858,2.6293146106662,3.032428654349406,0.10297499466902504,1.1062683378105342,0.33222559783854244,4.430514840672695,-0.4111538097363976,0.5932789972631802,1.3177984264699516,0.6546008125650316,1.9877244930786242,2.1714176908999905,1.7993186683080697,5.250728768771218
2023-09-15,0.9724342111824935,2.202955731080092,0.5582955716530114,0.9734914242508053,7.566304915127442,-0.36127305045956515,0.24546783823335971,3.618310782223766,0.6765671652400274,3.7252821703294803,-0.9041573245960666,-0.566961307361824,-0.6048544500409925,-0.1926817751565224,-0.20132730072836003,0.011664422759838367,-0.5250102545982682,-0.18744618467637642,0.7224743220550778,0.1982809002794239,0.678610299391047,3.4877666262091322,-0.2685143030773385,3.290845479720894,-1.8297415518894633,-3.784195674260804,-1.1699639126398265,0.5424596851909325,-0.018687049491861174,-2.632050452956558,-1.6556275705983503,0.5927154304579574,-0.9505933691390411,-2.105340261979849,-0.3001541582494549,0.2011088330412525,-0.5141918909900345,-1.114635795130392,-1.114284598194848,0.18818847878172562
2023-09-18,-1.742715807612094,0.42184866570775803,-1.0470307942101242,-0.46750308741281277,1.5228429204342975,1.4492739601511984,0.5323112939162211,4.181377913778084,0.7822041865432006,4.800094395073984,0.2923086612704795,-0.4651315398000566,0.38610750911562963,0.08892092977084154,0.339333948783449,0.27852825495036093,-0.2775411835949204,-0.01645432968573335,-1.1625143362861357,-2.3341126098573417,-0.5030224226550528,0.8874892962350112,-2.6026495252242543,-1.5869406222947746,-3.8698450689681474,-8.03868332421641,-0.05758872441993246,-0.7650804243601761,-1.0943901280414114,-2.534789989220254,-2.125425350380983,-4.9652643509671135,-0.14010294097526188,-3.2444164256362207,-0.3564017216131865,-0.5559814117859996,-1.2207009606419184,-1.7045456288890537,-0.6800349221644519,-0.891835228082305
2023-09-19,-0.6767789785505407,-0.2811570236602612,-0.39829064679834936,-0.32483666665569233,0.7857118334088975,-0.8432880493278172,-0.09531289526027997,2.476644405563566,-0.3060848255534876,2.656461850105929,0.22882530643852927,-0.5367667956410638,0.2706996995098354,0.15869266416992378,0.3393570420534564,0.48767185096223464,0.9232638526646353,-0.18635603276463408,-0.250249657342394,-2.9698120062562228,2.2952596547791027,0.6666586070961378,-2.649160304484366,-7.263560057080309,0.2629029072258593,-7.9360223794045615,-1.4431688435388224,-1.9121290167347427,-1.0970253068208424,-4.623807812390579,2.3220852935500247,-0.688643633069419,-0.49105361855940055,-3.8305043365995717,-0.35264576586655494,-0.9314759943519713,-1.066381659324922,-2.5809654880714183,-0.7890047083405682,-2.3051515635821196
2023-09-20,0.8693569829038017,0.5857557010254144,0.7476109739715131,0.8148672775275534,7.299792428826057,12.314546420311178,-0.8585940110625412,1.7958223500246673,-1.0087699558448904,1.9882537313317128,-0.09934598434746533,-0.6622918877835282,-0.09589602298969435,-0.007300406179910901,-0.17952914830557942,0.13128672486089066,0.0990896957305143,-0.27977392610648577,1.894136215884168,-0.036921455061555974,0.6325945254546994,2.900750849834477,1.9167088886377526,-5.153055536166773,2.8515204790689586,-3.8308305106220075,-1.4083949137686291,-1.4998539870537009,-0.2773057456485928,-2.3684682626814557,-2.1853349699365143,-3.3430245337471187,-2.707093007720718,-4.633246035814686,-0.8847392661355924,-0.5886587946175248,0.6648543645206839,-0.18478727875099743,0.3877838347227547,-0.42377388842868013
2023-09-21,-3.0747642602482084,-3.6582577590468457,-1.3289503419109505,-1.4769085978370677,15.852050976095722,36.81748309720096,-0.24590583827740486,-0.4268878436627377,-0.7199839772571659,-0.5878509174397362,-0.27165130783666225,-0.7563648333386297,-0.05321476707609296,-0.10011392574388323,0.2413496046920649,0.5388266053361956,-0.4438523621493995,-0.2308253588413578,-0.7017198597189966,0.4733333261037975,-1.2866986427354288,1.7927755177384208,0.7894109956738227,-2.8641753420673988,-1.6093026097033003,-4.248716018512422,-1.0635754310006962,-5.0441649833208535,-2.234154262228294,-4.647896114162775,-4.189045746292896,-7.698678071601062,-3.8113141918684756,-7.8892558301450695,-1.7597564359664086,-3.608304515896976,-2.3466490133564166,-4.426831266971565,-3.2931623244670583,-5.405045329524494
2023-09-22,-0.6969473115918889,-5.251079855744667,-0.09356821966707285,-2.11557928660413,-1.9384272225830057,24.728069691946608,-0.032161208692294,-0.7026548067337823,0.4462808637023086,-0.815245005108256,0.07995380695380305,0.22921401100199912,0.6649694248836768,1.1761582678068816,0.37156741701138696,1.1159701798155064,0.604845537935983,0.902371841512073,0.8554496913917298,0.6059797756420071,-0.2587122140743303,0.8450800746133025,0.06911146571526583,-2.535336788743292,-0.5830000106564537,-3.0326949419333338,0.8652151275327258,-3.088766272374266,-1.0690461158425424,-5.649622775440754,-0.42600590405674765,-6.544614015977901,-0.4143149165783844,-7.39054504501423,-1.1162998332947094,-4.397369581298383,-0.41500954671210843,-4.331549627256437,-0.08124857560147802,-4.416833884290783
2023-09-25,-2.8557716090816476,-6.32439300617783,-0.9757470890261022,-2.045065342007557,-1.7441926226863136,20.714282989501953,0.021447703635590898,-1.2072428105096122,-0.3887576128697834,-1.9676464644788227,-0.12245689773250357,-0.18529061584937612,0.16280929981060677,0.9511026746959583,0.3033023413753,1.079659684251788,0.14600510776945352,1.3309295193970616,-5.83896831678744,-4.154149758458048,-0.9577152017790858,0.38422658100374374,-2.7854581649502164,-2.7182717701996317,-3.6488024000467134,-2.809727321382516,1.1549080044326088,-1.9130436498751346,-0.17844825368200645,-4.775865852315187,1.125872555095575,-3.4401172476076547,1.4674754055900463,-5.899686763988232,-0.15752353008996467,-4.206556738616662,-0.735759817517323,-3.861880697269071,0.14906469943043454,-3.618928178270142
2023-09-26,-0.27403334605564655,-5.9445478783207495,-0.9712129566227357,-2.6085151842581755,12.0710116069503,34.23104886536748,0.7181886186837794,-0.4027954930769351,0.7917028122843117,-0.8881552474759968,-0.5338197611603257,-0.9447846591337905,0.01656918820911457,0.6952477198988616,-0.3035365170356519,0.4320228637498369,-0.4212478996102442,-0.019013203488515984,-0.6919110823190744,-4.578525906271613,-2.246169531676967,-4.072361710509453,-0.5446309837841223,-0.6152365003617044,-1.0989020733669919,-4.129798789105599,-1.2050013166389761,-1.676011599017524,-1.2910994401325926,-4.962721114883428,-1.4250710127430954,-6.976254852236396,-1.3866114647493433,-6.746568144124721,-0.9466323492332451,-4.777570595523151,-0.6064362312893534,-3.414931630057516,-0.3179658666672247,-3.1613253863953195
2023-09-27,-0.049986995665829426,-6.801788532431052,-0.2518369754060501,-3.5746693078639202,-3.8014846906072375,20.343453766103224,2.756496373479811,3.228915120150111,3.639784199295071,3.7660628841951205,-0.20927596526203462,-1.0537843252441337,0.19253477194640656,0.985962607375579,0.33674757480430806,0.9514625660172138,0.029216930012854192,-0.08880352913369638,0.6047111996531074,-5.78604225953272,0.46367942026219744,-4.233379392592962,-0.33332582059136806,-2.8093729661208044,0.1025648215296382,-6.6921618030948204,0.7214325777962438,0.44803469674525864,0.8652793049726215,-3.8738197878806724,1.9652110297916137,-3.0290007959646648,1.3229513276000304,-2.883846015472402,0.7433196267230269,-3.213455020951561,1.1055566213707513,-2.9920903327908865,1.3709710889663551,-2.2128977295532093
2023-09-28,0.4749108183745854,-3.388607578123959,0.6968960195458118,-1.5949305089778765,-4.829852875579399,-1.1402551453825849,-1.2118133209303328,2.2293613436499937,-2.1029047974867265,2.3206536815723933,-0.6071963299337679,-1.3866977902759592,-0.06095327898528735,0.9781436357850781,-0.5068755013554083,0.19793700912895673,-0.494100982570711,-0.13923135209010784,-1.620279983789652,-6.65756978839841,0.8307728858855112,-2.1791162918735174,-0.11945088628181333,-3.685783050492164,1.383194193400139,-3.8542572560713695,0.719190801980707,2.2580391031791436,2.324204571423105,0.6080891999509674,2.215330114136682,3.4529169690912243,1.8204897885764515,2.802260806556034,1.2384625630241786,-0.2596018190944904,2.9244925992658155,2.2442115885867198,2.885620830653157,4.034905578046022
2023-09-29,-0.2985121097052734,-3.0009721671065304,0.4116558105197843,-1.097298825880777,1.0380640345549086,1.8604632594767967,-0.0733903300900729,2.1871995164042035,-1.003160154977123,0.8441654410032529,0.5439666364406293,-0.9294849754935219,-0.1126826070418363,0.19807228596928628,-0.026572204854002912,-0.19951388039203266,1.0753903062120207,0.32783325093221904,-0.3054807451735697,-7.732019097654419,-1.1189252094084723,-3.0227668727784263,2.200422605941421,-1.634445124732986,0.20212370442971306,-3.0949675697911294,-0.6725049342332201,0.6990850276141769,0.47766537686899646,2.181021449320819,-0.3250925729645582,3.557761397170456,0.5422477368980827,3.789720031223953,-0.2602875396058635,0.6038267022526966,-1.49837307901165,1.131918965776757,-2.271074129957662,1.7548701339260786
2023-10-02,-0.568871157734474,-0.7174899242024524,-0.9057900877248337,-1.0274276964216456,0.5136994876504541,4.201189395547655,-4.82635462380866,-2.765571664417543,-2.169843816320749,-0.9589658869592177,0.026409565409135638,-0.7818213795016016,0.08796777295085878,0.12320441065001297,0.110931765530764,-0.3909201106580107,-0.049154113046567804,0.13231969307894165,-0.6128553260413838,-2.6109739582389935,-0.6274971417331576,-2.6994339260765776,1.170145454945648,2.3679925516989497,0.3866236473883067,0.9636544477580555,0.3181058666480441,-0.13394632288011854,-0.9896228835078902,1.3506731848495601,-0.6740625396327471,1.7145412166106766,-0.47373305405410404,1.8040839272078113,-0.026089637272541655,0.7362628460996445,-1.429584809121609,0.4250395024537834,-0.6392369016131494,0.9539287843359112
2023-10-03,-1.3349364453638546,-1.773675451207779,-1.0624894680078212,-1.1186523937283144,12.32254401523627,4.435058758722921,0.23150599337689037,-3.2354203332785048,0.46161187065763,-1.2833234213382338,-0.7996826272971491,-1.0470213628284042,-0.527367399740486,-0.4213121092000671,0.04501566260226575,-0.04267343575874438,-0.7556315094909949,-0.20392278655114726,-2.8552208532607315,-4.73247920433505,-0.610768616489088,-1.0716160283711917,-2.5907914958998246,0.2619087260013142,-2.3777661664720395,-0.34188002141121165,-2.6818647987710498,-1.6268207572741389,-3.2141193884325348,-0.6238130590721536,-2.561300297342628,0.5421230207542038,-6.466018130874285,-3.4396699911940165,-2.766907613449343,-1.1149384993692557,-1.7342112314756797,-0.7144391986735887,-1.6418888620606364,-0.38688682958021303
2023-10-04,-0.7833114317147505,-2.494353336980315,0.09751247066225321,-0.7723388079410531,-6.066737721347193,1.9758541378632088,-5.620326345427651,-11.123775405171788,-5.614705757871263,-10.098205650784987,-0.08064248286944187,-0.9194677614456914,0.23182097626039955,-0.38226659860689516,-0.002303753867216596,-0.3804426499421365,0.21104511672216386,-0.02251838974257625,-0.4001672506599774,-5.684047749393894,0.29163963274316806,-1.2410266875894527,0.3087139969633945,0.9077829674780657,0.2229847618218761,-0.2219947329687666,1.1850909300995083,-1.173972291648051,1.4275651899253283,-0.06982830235169324,0.9660757613817905,-0.4430677129900973,-0.25052821296026595,-4.939189119958465,0.9664648406792153,-0.8959093043081179,2.3268292506370303,0.4848493660696951,2.882075681560625,1.0980139381388643
