Datum,Inflation_Gesamt,Inflation_Restaurants_Hotels,Inflation_Transport,ECDC_Europa_Inzidenz,CentralEurope_Temp,HolidayDestination_Temp,CentralEurope_Sunshine,HolidayDestination_Sunshine,CentralEurope_Precipitation,HolidayDestination_Precipitation
2023-07-13,-0.6150431901589624,-0.2801890209042276,-1.0119243596956877,-1.405208766482965,1.2940486279200136,1.6620195592280635,1.304347812061876,1.4870619491407395,-0.28969424127429894,-0.6742370356253431
2023-07-14,-0.6150431901589624,-0.2801890209042276,-1.0119243596956877,-1.405208766482965,1.4250977563391876,1.7219110832665858,1.1756477945117323,1.4870619491407395,-0.9089881055584317,-0.6742370356253431
2023-07-17,-0.6150431901589624,-0.2801890209042276,-1.0119243596956877,-1.4270297551464652,1.4105367420703903,1.7967754883147389,1.6647078612022792,1.4870619491407395,0.03816721628788905,-0.6742370356253431
2023-07-18,-0.6150431901589624,-0.2801890209042276,-1.0119243596956877,-1.4270297551464652,1.366853699263999,1.991422941439937,1.6647078612022792,1.4474542096428422,-0.8725590547181885,-0.6742370356253431
2023-07-19,-0.6150431901589624,-0.2801890209042276,-1.0119243596956877,-1.4270297551464652,1.3814147135327963,1.9614771794206758,1.6132278541822214,1.4870619491407395,-0.5811266479962438,-0.6742370356253431
2023-07-20,-0.6150431901589624,-0.2801890209042276,-1.0119243596956877,-1.4270297551464652,1.104755442425652,1.7219110832665858,1.5102678401421061,1.2098077726554581,-0.5446975971560006,-0.6742370356253431
2023-07-21,-0.6150431901589624,-0.2801890209042276,-1.0119243596956877,-1.4270297551464652,0.9300232712000867,1.6919653212473247,0.27474767166072467,1.3682387306470478,-0.14397803791332647,-0.5327365750351492
2023-07-24,-0.6150431901589624,-0.2801890209042276,-1.0119243596956877,-1.4215745079805902,1.3959757278015936,1.8267212503340005,0.9954677699415304,1.130592293659663,1.45890019905737,-0.6742370356253431
2023-07-25,-0.6150431901589624,-0.2801890209042276,-1.0119243596956877,-1.4215745079805902,0.8863402283936959,1.6320737972088024,0.30048767517075337,1.4078464701449451,1.5317583007378563,-0.5327365750351492
2023-07-26,-0.6150431901589624,-0.2801890209042276,-1.0119243596956877,-1.4215745079805902,0.6824860286305364,1.3925077010547124,1.0212077734515597,1.130592293659663,-0.3989813937950283,-0.39123611444495504
2023-07-27,-0.6150431901589624,-0.2801890209042276,-1.0119243596956877,-1.4215745079805902,0.8280961713185072,1.3475890580258205,-0.5746724441702254,1.4078464701449451,1.1674677923354253,-0.6388619204777946
2023-07-28,-0.6150431901589624,-0.2801890209042276,-1.0119243596956877,-1.4215745079805902,1.2066825423072314,1.377534820045082,0.27474767166072467,1.4078464701449451,3.134636537708553,-0.6388619204777946
2023-07-31,-0.6150431901589624,-0.2801890209042276,-1.0119243596956877,-1.519768956966341,1.002828342544072,1.5572093921606494,-0.42023242311005266,1.2890232516512525,1.823190707459801,-0.5327365750351492
2023-08-01,-0.2831555162049741,0.3742418707951227,1.2984382570825783,-1.519768956966341,0.9009012426624926,1.4823449871124963,-0.11135238098970714,1.3286309911491498,2.4060555209036907,-0.6034868053302461
2023-08-02,-0.2831555162049741,0.3742418707951227,1.2984382570825783,-1.519768956966341,1.002828342544072,1.4973178681221266,0.4034476892108686,1.3286309911491498,2.0781940633415026,-0.6742370356253431
2023-08-03,-0.2831555162049741,0.3742418707951227,1.2984382570825783,-1.519768956966341,1.002828342544072,1.377534820045082,0.27474767166072467,1.0117690751659711,1.1674677923354253,-0.6388619204777946
2023-08-04,-0.2831555162049741,0.3742418707951227,1.2984382570825783,-1.519768956966341,0.8863402283936959,1.033158556823578,0.7123277313312139,0.6552994196848947,0.18388341964886143,2.4387730973589257
2023-08-07,-0.2831555162049741,0.3742418707951227,1.2984382570825783,-1.525224204132216,0.5223148716737687,1.1229958428813611,0.5836277137810699,1.2890232516512525,0.8396063347732372,-0.49736145988760055
2023-08-08,-0.2831555162049741,0.3742418707951227,1.2984382570825783,-1.525224204132216,0.6533640000929424,1.182887366919884,0.8667677523913865,1.0117690751659711,-0.28969424127429894,-0.6388619204777946
2023-08-09,-0.2831555162049741,0.3742418707951227,1.2984382570825783,-1.525224204132216,0.6533640000929424,1.3176432960065594,0.3777076857008399,1.2098077726554581,0.18388341964886143,-0.6742370356253431
2023-08-10,-0.2831555162049741,0.3742418707951227,1.2984382570825783,-1.525224204132216,0.7407300857057251,1.377534820045082,1.2271278015317897,1.2098077726554581,-0.690413800516973,-0.6742370356253431
2023-08-11,-0.2831555162049741,0.3742418707951227,1.2984382570825783,-1.525224204132216,1.0610723996192606,1.4673721061028655,1.072687780471617,1.2098077726554581,-0.6539847496767299,-0.6742370356253431
2023-08-14,-0.2831555162049741,0.3742418707951227,1.2984382570825783,-1.508858462634591,1.468780799145579,1.5272636301413882,1.3558278190819335,1.130592293659663,-0.7997009530377024,-0.6742370356253431
2023-08-15,-0.2831555162049741,0.3742418707951227,1.2984382570825783,-1.508858462634591,1.556146884758361,1.4823449871124963,1.304347812061876,1.0513768146638685,-0.03469088539259722,-0.6742370356253431
2023-08-16,-0.2831555162049741,0.3742418707951227,1.2984382570825783,-1.508858462634591,1.3814147135327963,1.5272636301413882,1.3815678225919623,1.0117690751659711,0.6210320297317787,-0.6742370356253431
2023-08-17,-0.2831555162049741,0.3742418707951227,1.2984382570825783,-1.508858462634591,1.3522926849952022,1.5122907491317574,1.2271278015317897,1.0117690751659711,-0.6539847496767299,-0.6034868053302461
2023-08-18,-0.2831555162049741,0.3742418707951227,1.2984382570825783,-1.508858462634591,1.5415858704895644,1.4374263440836044,1.1756477945117323,0.9721613356680741,-0.7268428513572162,-0.6742370356253431
2023-08-21,-0.2831555162049741,0.3742418707951227,1.2984382570825783,-1.3615667891559649,1.6289519561023464,1.7818026073051085,1.4845278366320775,0.9325535961701761,-0.7632719021974593,-0.6742370356253431
2023-08-22,-0.2831555162049741,0.3742418707951227,1.2984382570825783,-1.3615667891559649,1.6143909418335498,1.8117483693243697,0.9697277664315017,0.9325535961701761,-0.8725590547181885,-0.6742370356253431
2023-08-23,-0.2831555162049741,0.3742418707951227,1.2984382570825783,-1.3615667891559649,1.5998299275647525,1.9015856553821537,1.3558278190819335,0.8533381171743816,-0.7997009530377024,-0.6742370356253431
2023-08-24,-0.2831555162049741,0.3742418707951227,1.2984382570825783,-1.3615667891559649,1.5852689132959552,1.8416941313436308,0.5836277137810699,0.8929458566722788,0.4753158263708062,-0.6742370356253431
2023-08-25,-0.2831555162049741,0.3742418707951227,1.2984382570825783,-1.3615667891559649,1.6289519561023464,1.6769924402376943,0.30048767517075337,0.8533381171743816,1.8960488091402874,-0.6742370356253431
2023-08-28,-0.2831555162049741,0.3742418707951227,1.2984382570825783,-1.268827587336089,0.7261690714369278,0.8534839847080106,-0.26579240204988,0.7741226381785871,0.8396063347732372,0.42239153394866075
2023-08-29,-0.2831555162049741,0.3742418707951227,1.2984382570825783,-1.268827587336089,0.4931928431361746,0.7935924606694877,-0.5231924371501678,0.5760839406891002,0.6574610805720217,0.5992671096864033
2023-08-30,-0.2831555162049741,0.3742418707951227,1.2984382570825783,-1.268827587336089,0.5223148716737687,0.7187280556213347,-0.13709238449973607,0.7345148986806892,0.6574610805720217,-0.21436053870721247
2023-08-31,-0.2831555162049741,0.3742418707951227,1.2984382570825783,-1.268827587336089,0.56599791448016,0.8385111036983797,0.5321477067610125,0.6552994196848947,0.18388341964886143,-0.461986344740052
2023-09-01,-0.04609289195213137,0.0018932600006670004,1.2306856876755758,-1.268827587336089,0.7552910999745218,0.8984026277369019,-0.4459724266200816,0.6949071591827919,-0.28969424127429894,-0.6388619204777946
2023-09-04,-0.04609289195213137,0.0018932600006670004,1.2306856876755758,-0.996065229042337,0.9882673282752753,1.048131437833208,1.1499077910017035,0.29882976420381807,-0.9089881055584317,1.5897703338177616
2023-09-05,-0.04609289195213137,0.0018932600006670004,1.2306856876755758,-0.996065229042337,1.2212435565760282,0.973267032785055,1.2013877980217609,0.6156916801869974,-0.9089881055584317,-0.6388619204777946
2023-09-06,-0.04609289195213137,0.0018932600006670004,1.2306856876755758,-0.996065229042337,1.308609642188811,0.9283483897561636,1.2013877980217609,0.496868461693305,-0.9089881055584317,-0.03748496296946991
2023-09-07,-0.04609289195213137,0.0018932600006670004,1.2306856876755758,-0.996065229042337,1.3377316707264049,0.9433212707657939,1.1756477945117323,0.5760839406891002,-0.9089881055584317,-0.6742370356253431
2023-09-08,-0.04609289195213137,0.0018932600006670004,1.2306856876755758,-0.996065229042337,1.4396587706079844,0.973267032785055,1.1756477945117323,0.6552994196848947,-0.9089881055584317,-0.6742370356253431
2023-09-11,-0.04609289195213137,0.0018932600006670004,1.2306856876755758,-0.7178476235827099,1.497902827683173,0.9283483897561636,1.0212077734515597,-0.018032151779360534,-0.8361300038779454,-0.28511076900230947
2023-09-12,-0.04609289195213137,0.0018932600006670004,1.2306856876755758,-0.7178476235827099,1.366853699263999,0.8534839847080106,0.3777076857008399,0.21961428520802362,1.5681873515780993,-0.6388619204777946
2023-09-13,-0.04609289195213137,0.0018932600006670004,1.2306856876755758,-0.7178476235827099,1.1629994995008401,0.8834297467272717,0.6608477243111565,0.4176529826975105,0.4388867755305632,-0.14361030841211544
2023-09-14,-0.04609289195213137,0.0018932600006670004,1.2306856876755758,-0.7178476235827099,0.7989741427809132,0.8834297467272717,0.6093677172910986,0.3384375037017153,0.11102531796837516,-0.07286007811701846
2023-09-15,-0.04609289195213137,0.0018932600006670004,1.2306856876755758,-0.7178476235827099,0.7989741427809132,0.7636466986502266,0.943987762921473,-0.6517559837457192,-0.9089881055584317,4.101403509293705
2023-09-18,-0.04609289195213137,0.0018932600006670004,1.2306856876755758,-0.3578013106349572,1.2212435565760282,0.8834297467272717,0.27474767166072467,-0.21607084926884745,0.6938901314122651,-0.10823519326456692
2023-09-19,-0.04609289195213137,0.0018932600006670004,1.2306856876755758,-0.3578013106349572,0.9009012426624926,0.7337009366309655,0.0173476365604368,-0.3348940677625399,0.0017381654476459135,0.033265267325627096
2023-09-20,-0.04609289195213137,0.0018932600006670004,1.2306856876755758,-0.3578013106349572,1.0610723996192606,0.5989450075442897,0.6608477243111565,-0.6913637232436164,-0.7997009530377024,2.686398903391765
2023-09-21,-0.04609289195213137,0.0018932600006670004,1.2306856876755758,-0.3578013106349572,1.0319503710816667,0.6738094125924428,-0.11135238098970714,-0.4933250257541295,2.0053359616610167,-0.39123611444495504
2023-09-22,-0.04609289195213137,0.0018932600006670004,1.2306856876755758,-0.3578013106349572,0.6533640000929424,0.6288907695635513,-0.47171243013011027,0.18000654571012636,0.5117448772110493,-0.28511076900230947
2023-09-25,-0.04609289195213137,0.0018932600006670004,1.2306856876755758,-0.5214587256112084,0.5077538574049716,0.5390534835057674,0.5064077032509838,0.496868461693305,-0.9089881055584317,-0.6742370356253431
2023-09-26,-0.04609289195213137,0.0018932600006670004,1.2306856876755758,-0.5214587256112084,0.8426571855873045,0.5689992455250286,0.7380677348412426,0.45726072219540775,-0.9089881055584317,-0.6742370356253431
2023-09-27,-0.04609289195213137,0.0018932600006670004,1.2306856876755758,-0.5214587256112084,0.9882673282752753,0.6288907695635513,0.35196768219081076,0.45726072219540775,-0.9089881055584317,-0.6742370356253431
2023-09-28,-0.04609289195213137,0.0018932600006670004,1.2306856876755758,-0.5214587256112084,0.973706314006478,0.6438636505731816,0.7123277313312139,0.3384375037017153,-0.9089881055584317,-0.35586099929740656
2023-09-29,-0.04609289195213137,0.0018932600006670004,1.2306856876755758,-0.5214587256112084,0.9154622569312899,0.7187280556213347,0.22326766464066683,0.3780452431996133,-0.690413800516973,-0.6034868053302461
2023-10-02,-0.04609289195213137,0.0018932600006670004,1.2306856876755758,-0.01957598635070459,0.9591452997376813,0.6588365315828124,0.5836277137810699,0.2592220247059209,-0.9089881055584317,-0.6742370356253431
2023-10-03,-0.04609289195213137,0.0018932600006670004,1.2306856876755758,-0.01957598635070459,0.9009012426624926,0.6887822936020735,-0.05987237396964974,0.2592220247059209,0.4388867755305632,-0.6742370356253431
2023-10-04,-0.04609289195213137,0.0018932600006670004,1.2306856876755758,-0.01957598635070459,0.4640708145985803,0.6887822936020735,0.6093677172910986,0.2592220247059209,-0.8361300038779454,-0.6742370356253431
2023-10-05,-0.04609289195213137,0.0018932600006670004,1.2306856876755758,-0.01957598635070459,0.34758270044820383,0.6438636505731816,-0.008392366949592124,0.2592220247059209,-0.7997009530377024,-0.6388619204777946
2023-10-06,-0.04609289195213137,0.0018932600006670004,1.2306856876755758,-0.01957598635070459,0.4058267575233922,0.6139178885539205,0.32622767868078206,0.14039880621222842,-0.7997009530377024,-0.6742370356253431
2023-10-09,-0.04609289195213137,0.0018932600006670004,1.2306856876755758,0.2313653832795473,0.3330216861794068,0.5839721265346594,-0.7033724617203695,0.10079106671433119,0.4024577246903201,-0.6742370356253431
2023-10-10,-0.04609289195213137,0.0018932600006670004,1.2306856876755758,0.2313653832795473,0.609680957286551,0.5240806024961365,-0.13709238449973607,0.18000654571012636,-0.5082685463157575,-0.6742370356253431
2023-10-11,-0.04609289195213137,0.0018932600006670004,1.2306856876755758,0.2313653832795473,0.8135351570497105,0.49413484047687545,0.27474767166072467,0.10079106671433119,-0.6539847496767299,-0.6742370356253431
2023-10-12,-0.04609289195213137,0.0018932600006670004,1.2306856876755758,0.2313653832795473,0.6824860286305364,0.49413484047687545,-1.0122525038407149,0.06118332721643395,2.442484571743934,-0.6742370356253431
2023-10-13,-0.04609289195213137,0.0018932600006670004,1.2306856876755758,0.2313653832795473,0.973706314006478,0.4641890784576143,-0.47171243013011027,-0.1764631097709502,0.22031247048910457,-0.6742370356253431
2023-10-16,-0.04609289195213137,0.0018932600006670004,1.2306856876755758,0.4823067529097992,-0.5988832270236062,0.17970433927463283,0.06882764358049419,-1.99841912667423,-0.7997009530377024,1.1298938368996307
2023-10-17,-0.04609289195213137,0.0018932600006670004,1.2306856876755758,0.4823067529097992,-0.6134442412924034,0.3144602683613082,-0.05987237396964974,-0.3348940677625399,-0.9089881055584317,-0.10823519326456692
2023-10-18,-0.04609289195213137,0.0018932600006670004,1.2306856876755758,0.4823067529097992,-0.4823951128732297,0.3743517923998304,-0.26579240204988,-0.6121482442478212,-0.14397803791332647,-0.28511076900230947
2023-10-19,-0.04609289195213137,0.0018932600006670004,1.2306856876755758,0.4823067529097992,-0.0892477276157085,0.4042975544190921,-0.9350324933106284,-1.1270488577204876,0.5117448772110493,3.0401500548672504
2023-10-20,-0.04609289195213137,0.0018932600006670004,1.2306856876755758,0.4823067529097992,0.012679372265870946,0.19467722028426312,-1.4755725670212327,-0.7705792022394109,2.0053359616610167,0.8468929157192427
2023-10-23,-0.04609289195213137,0.0018932600006670004,1.2306856876755758,0.3841123039240485,-0.14749178469089685,0.14975857725537117,-0.5489324406601965,-0.4933250257541295,-0.43541044463527134,0.49314176424375766
2023-10-24,-0.04609289195213137,0.0018932600006670004,1.2306856876755758,0.3841123039240485,-0.016442656271723106,0.05992129119758781,-1.3983525564911468,-0.6121482442478212,0.9853225381342098,1.4482698732275674
2023-10-25,-0.04609289195213137,0.0018932600006670004,1.2306856876755758,0.3841123039240485,-0.031003670540520133,0.13478569624574088,-0.6518924547003118,-0.6121482442478212,1.094609690654939,-0.07286007811701846
2023-10-26,-0.04609289195213137,0.0018932600006670004,1.2306856876755758,0.3841123039240485,-0.07468671334691147,0.29948738735167735,-1.0122525038407149,-0.9686178997288978,1.422471148217127,-0.07286007811701846
2023-10-27,-0.04609289195213137,0.0018932600006670004,1.2306856876755758,0.3841123039240485,-0.1911748274972882,0.13478569624574088,-1.6557525915914346,-0.6517559837457192,2.51534267342442,-0.4266112295925036
2023-10-30,-0.04609289195213137,0.0018932600006670004,1.2306856876755758,-0.23233062581983122,0.02724038653466797,0.05992129119758781,-0.9350324933106284,-1.0874411182225903,0.0017381654476459135,1.1298938368996307
2023-10-31,-0.04609289195213137,0.0018932600006670004,1.2306856876755758,-0.23233062581983122,-0.04556468480931741,-0.14969904293724112,-1.1924325284109163,-1.1666565972183847,1.6410454532585856,0.5992671096864033
2023-11-01,-0.38983369711875965,-0.5261647698532965,-0.4834543183211879,-0.23233062581983122,-0.0892477276157085,-0.17964480495650226,-0.9607724968206574,-1.800380429184743,-0.14397803791332647,-0.4266112295925036
2023-11-02,-0.38983369711875965,-0.5261647698532965,-0.4834543183211879,-0.23233062581983122,-0.16205279895969388,-0.0299159948601961,-0.49745243364013897,-1.7607726896868454,0.6938901314122651,1.4836449883751157
2023-11-03,-0.38983369711875965,-0.5261647698532965,-0.4834543183211879,-0.23233062581983122,-0.45327308433563546,-0.3593193770720695,-1.243912535430974,-0.5329327652520268,2.588200775104906,3.464651436637832
2023-11-06,-0.38983369711875965,-0.5261647698532965,-0.4834543183211879,0.20954439461604715,-0.2494188845724763,-0.344346496062439,0.06882764358049419,-0.5329327652520268,-0.326123292114542,-0.49736145988760055
2023-11-07,-0.38983369711875965,-0.5261647698532965,-0.4834543183211879,0.20954439461604715,-0.40959004152924433,-0.5988854732261594,0.22326766464066683,-1.0478333787246927,-0.3989813937950283,-0.0021098478219214486
2023-11-08,-0.38983369711875965,-0.5261647698532965,-0.4834543183211879,0.20954439461604715,-0.5406391699484179,-0.688722759283943,-0.7291124652303982,-1.0874411182225903,0.5481739280512925,-0.5681116901826976
2023-11-09,-0.38983369711875965,-0.5261647698532965,-0.4834543183211879,0.20954439461604715,-0.5552001842172152,-0.5539668301972677,-0.49745243364013897,-0.8497946812352061,0.3295996230098338,-0.39123611444495504
2023-11-10,-0.38983369711875965,-0.5261647698532965,-0.4834543183211879,0.20954439461604715,-0.6280052555612003,-0.41921090111059206,-1.0379925073507437,-0.8101869417373082,-0.07111993623284035,0.9176431460143398
2023-11-13,-0.38983369711875965,-0.5261647698532965,-0.4834543183211879,0.3404703265970481,-0.6280052555612003,-0.19461768596613255,-1.4498325635112042,-0.7705792022394109,1.9689069108207737,-0.03748496296946991
2023-11-14,-0.38983369711875965,-0.5261647698532965,-0.4834543183211879,0.3404703265970481,-0.0892477276157085,-0.10478039990834918,-0.9607724968206574,-0.7705792022394109,0.11102531796837516,-0.4266112295925036
2023-11-15,-0.38983369711875965,-0.5261647698532965,-0.4834543183211879,0.3404703265970481,-0.36590699872285304,-0.2545092100046553,-0.6004124476802541,-1.0082256392267954,0.8396063347732372,-0.6742370356253431
2023-11-16,-0.38983369711875965,-0.5261647698532965,-0.4834543183211879,0.3404703265970481,-0.6280052555612003,-0.3144007340431776,-0.8320724792705134,-1.0082256392267954,0.2931705721695907,-0.6742370356253431
2023-11-17,-0.38983369711875965,-0.5261647698532965,-0.4834543183211879,0.3404703265970481,-0.9337865552059391,-0.344346496062439,-0.8320724792705134,-1.0478333787246927,-0.5811266479962438,-0.461986344740052
2023-11-20,-0.38983369711875965,-0.5261647698532965,-0.4834543183211879,1.0769286939901788,-0.30766294164766467,-0.5988854732261594,-0.7548524687404268,-0.572540504749924,1.058180639814696,-0.5681116901826976
2023-11-21,-0.38983369711875965,-0.5261647698532965,-0.4834543183211879,1.0769286939901788,-0.7153713411739829,-0.6438041162550513,-1.1666925249008875,-1.0082256392267954,-0.5811266479962438,-0.5327365750351492
2023-11-22,-0.38983369711875965,-0.5261647698532965,-0.4834543183211879,1.0769286939901788,-1.297811911925866,-0.808505807360988,-1.0379925073507437,-1.2062643367162824,-0.8725590547181885,0.3870164188011122
2023-11-23,-0.38983369711875965,-0.5261647698532965,-0.4834543183211879,1.0769286939901788,-0.6716882983675916,-0.8534244503898799,-1.2953925424510315,-0.41410954675833433,-0.5082685463157575,-0.6742370356253431
2023-11-24,-0.38983369711875965,-0.5261647698532965,-0.4834543183211879,1.0769286939901788,-0.8464204695931565,-0.8983430934187716,-0.9607724968206574,-0.4933250257541295,0.5117448772110493,-0.49736145988760055
2023-11-27,-0.38983369711875965,-0.5261647698532965,-0.4834543183211879,1.3169595692886806,-1.297811911925866,-1.0780176655343392,-1.8616726196716649,-1.6419494711931535,1.422471148217127,0.06864038247317564
2023-11-28,-0.38983369711875965,-0.5261647698532965,-0.4834543183211879,1.3169595692886806,-1.4871050974202278,-0.8534244503898799,-1.1152125178808299,-1.0082256392267954,0.22031247048910457,0.7407675702765973
2023-11-29,-0.38983369711875965,-0.5261647698532965,-0.4834543183211879,1.3169595692886806,-1.661837268645793,-0.7935329263513574,-0.6776324582103405,-2.117242345167922,-0.14397803791332647,-0.07286007811701846
2023-11-30,-0.38983369711875965,-0.5261647698532965,-0.4834543183211879,1.3169595692886806,-1.836569439871358,-0.41921090111059206,-0.5231924371501678,-1.919203647678435,-0.6539847496767299,0.35164130365356366
2023-12-01,-0.27130238499233406,-0.46974831367231756,-0.6325099710165586,1.3169595692886806,-1.9239355254841402,-0.46412954413948376,-1.1924325284109163,-1.7607726896868454,0.4024577246903201,1.271394297489825
2023-12-04,-0.27130238499233406,-0.46974831367231756,-0.6325099710165586,1.6115429162459327,-1.9384965397529375,-1.0330990225054473,-1.5013125705312618,-1.7211649501889483,-0.03469088539259722,-0.5327365750351492
2023-12-05,-0.27130238499233406,-0.46974831367231756,-0.6325099710165586,1.6115429162459327,-1.7492033542585754,-1.0630447845247084,-1.5527925775513194,-1.4043030342057692,-0.03469088539259722,0.13939061276827255
2023-12-06,-0.27130238499233406,-0.46974831367231756,-0.6325099710165586,1.6115429162459327,-1.5599101687642132,-1.2576922376499065,-1.2696525389410027,-1.7211649501889483,-0.2532651904340558,0.35164130365356366
2023-12-07,-0.27130238499233406,-0.46974831367231756,-0.6325099710165586,1.6115429162459327,-1.5744711830330105,-1.3026108806787984,-1.3211325459610601,-1.919203647678435,-0.5082685463157575,0.06864038247317564
2023-12-08,-0.27130238499233406,-0.46974831367231756,-0.6325099710165586,1.6115429162459327,-1.5162271259578222,-1.0330990225054473,-1.4498325635112042,-2.196457824163717,-0.14397803791332647,1.8020210247030524
2023-12-11,-0.27130238499233406,-0.46974831367231756,-0.6325099710165586,2.0970599140088115,-0.72993235544278,-0.808505807360988,-0.7548524687404268,-2.117242345167922,1.349613046536641,0.7761426854241457
2023-12-12,-0.27130238499233406,-0.46974831367231756,-0.6325099710165586,2.0970599140088115,-0.7008103269051857,-0.6438041162550513,-1.0122525038407149,-2.156850084665819,0.0017381654476459135,-0.6388619204777946
2023-12-13,-0.27130238499233406,-0.46974831367231756,-0.6325099710165586,2.0970599140088115,-0.8609814838619537,-0.6438041162550513,-1.2953925424510315,-1.8795959081805378,0.5117448772110493,-0.5327365750351492
2023-12-14,-0.27130238499233406,-0.46974831367231756,-0.6325099710165586,2.0970599140088115,-1.0065916265499244,-1.0181261414958167,-1.7329726021215208,-0.9290101602310006,-0.2532651904340558,-0.21436053870721247
2023-12-15,-0.27130238499233406,-0.46974831367231756,-0.6325099710165586,2.0970599140088115,-1.0502746693563156,-1.0630447845247084,-1.2181725319209449,-1.2854798157120773,-0.6175556988364869,-0.6742370356253431
2023-12-18,-0.27130238499233406,-0.46974831367231756,-0.6325099710165586,1.9279472518666851,-0.9483475694747361,-1.4523396907751045,-1.1666925249008875,-0.6121482442478212,-0.9089881055584317,-0.6742370356253431
2023-12-19,-0.27130238499233406,-0.46974831367231756,-0.6325099710165586,1.9279472518666851,-0.8318594553243596,-1.4523396907751045,-1.2181725319209449,-0.6517559837457192,1.6410454532585856,-0.6742370356253431
2023-12-20,-0.27130238499233406,-0.46974831367231756,-0.6325099710165586,1.9279472518666851,-0.8901035123995478,-1.392448166736582,-1.2953925424510315,-0.9686178997288978,0.2931705721695907,-0.6034868053302461
2023-12-21,-0.27130238499233406,-0.46974831367231756,-0.6325099710165586,1.9279472518666851,-0.5843222127548092,-1.2277464756306453,-1.7587126056315496,-1.1666565972183847,1.859619758300044,4.030653278998609
2023-12-22,-0.27130238499233406,-0.46974831367231756,-0.6325099710165586,1.9279472518666851,-0.8755424981307507,-1.0630447845247084,-1.089472514370801,-0.8497946812352061,0.4753158263708062,-0.6388619204777946
2023-12-27,-0.27130238499233406,-0.46974831367231756,-0.6325099710165586,1.9279472518666851,-0.8464204695931565,-1.3774752857269514,-0.6261524511902828,-0.7309714627415137,-0.43541044463527134,-0.6742370356253431
2023-12-28,-0.27130238499233406,-0.46974831367231756,-0.6325099710165586,1.9279472518666851,-0.6280052555612003,-1.3625024047173206,-0.8320724792705134,-1.2854798157120773,-0.2532651904340558,-0.6742370356253431
2023-12-29,-0.27130238499233406,-0.46974831367231756,-0.6325099710165586,1.9279472518666851,-0.4678340986044325,-1.2427193566402759,-0.9350324933106284,-1.99841912667423,0.18388341964886143,-0.6034868053302461
2024-01-02,-0.27130238499233406,-0.46974831367231756,-0.6325099710165586,1.9279472518666851,-0.7590543839803742,-1.1678549515921228,-2.0161126407318375,-1.8795959081805378,3.134636537708553,0.1747657279158211
2024-01-03,-0.27130238499233406,-0.46974831367231756,-0.6325099710165586,1.9279472518666851,-0.43871207006683843,-0.688722759283943,-0.8835524862905708,-1.99841912667423,0.8031772839329943,-0.5327365750351492
2024-01-04,-0.27130238499233406,-0.46974831367231756,-0.6325099710165586,1.9279472518666851,-0.7153713411739829,-0.808505807360988,-1.1666925249008875,-1.4043030342057692,0.8396063347732372,0.033265267325627096
2024-01-05,-0.27130238499233406,-0.46974831367231756,-0.6325099710165586,1.9279472518666851,-1.108518726431504,-0.9133159744284022,-1.0122525038407149,-1.483518513201564,-0.03469088539259722,1.6605205641128582
2024-01-08,-0.27130238499233406,-0.46974831367231756,-0.6325099710165586,1.104204929819554,-2.3462049392792554,-1.4523396907751045,-1.0637325108607723,-0.7705792022394109,-0.7997009530377024,-0.6388619204777946
2024-01-09,-0.27130238499233406,-0.46974831367231756,-0.6325099710165586,1.104204929819554,-2.5354981247736177,-1.4972583338039962,-0.42023242311005266,-1.5231262526994613,-0.8361300038779454,1.554395218670213
2024-01-10,-0.27130238499233406,-0.46974831367231756,-0.6325099710165586,1.104204929819554,-2.4335710248920384,-1.4223939287558431,-0.24005239853985108,-3.463905488096433,-0.9089881055584317,0.7761426854241457
2024-01-11,-0.27130238499233406,-0.46974831367231756,-0.6325099710165586,1.104204929819554,-2.1714727680536905,-1.5122312148136268,-0.6518924547003118,-1.2062643367162824,-0.9089881055584317,0.6700173399815003
2024-01-12,-0.27130238499233406,-0.46974831367231756,-0.6325099710165586,1.104204929819554,-1.7346423399897783,-1.632014262890672,-1.6042725845713768,-0.6913637232436164,-0.9089881055584317,-0.6742370356253431
2024-01-15,-0.27130238499233406,-0.46974831367231756,-0.6325099710165586,1.1751231429759295,-1.6472762543769959,-0.9282888554380331,-0.31727240906993764,-1.8399881686826403,-0.5811266479962438,0.5285168793913062
2024-01-16,-0.27130238499233406,-0.46974831367231756,-0.6325099710165586,1.1751231429759295,-1.8074474113337637,-0.808505807360988,-0.47171243013011027,-1.4043030342057692,-0.3625523429547851,-0.39123611444495504
2024-01-17,-0.27130238499233406,-0.46974831367231756,-0.6325099710165586,1.1751231429759295,-1.9239355254841402,-0.6288312352454207,-1.6814925951014634,-1.7607726896868454,1.3131839956963975,0.7761426854241457
2024-01-18,-0.27130238499233406,-0.46974831367231756,-0.6325099710165586,1.1751231429759295,-1.8074474113337637,-0.5090481871683757,-0.8835524862905708,-1.2458720762141795,0.4753158263708062,-0.35586099929740656
2024-01-19,-0.27130238499233406,-0.46974831367231756,-0.6325099710165586,1.1751231429759295,-1.8802524826777491,-0.9133159744284022,-0.29153240555990867,-2.90939713512587,-0.7268428513572162,2.827899363981959
2024-01-22,-0.27130238499233406,-0.46974831367231756,-0.6325099710165586,1.7042821180658085,-0.9774695980123304,-1.4523396907751045,-1.0637325108607723,-0.8101869417373082,0.11102531796837516,-0.21436053870721247
