Datum,EXV9_ETF_Kurs,DAX_Kurs,VIX_Kurs,BrentOil_Kurs,WTIOil_Kurs,EUR_USD_Kurs,EUR_CHF_Kurs,EUR_GPB_Kurs,EUR_TRY_Kurs,Lufthansa_Kurs,Ryanair_Kurs,EasyJet_Kurs,Air France-KLM_Kurs,Booking_Kurs,Expedia_Kurs,Uber_Kurs,Airbnb_Kurs,PrimeEnergyOil_Gas_Kurs,Marriott_Hotels_Kurs,Hilton_Hotels_Kurs,AWAY-ETF_Kurs,Article Count,All Articles,News_Sentiment,Mallorca,wellness,airbnb,hotel,camping,vacation_christmas_block,vacation_easter_block,vacation_summer_wave,vacation_autumn_wave,vacation_winter_ski_wave,holiday
2023-07-11,20.98374366760254,15790.33984375,14.84000015258789,79.4000015258789,74.83000183105469,1.100594401359558,0.9740700125694276,0.8554999828338623,28.64888000488281,7.914382457733154,42.31888961791992,494.7068786621094,16.954999923706055,109.29424285888672,115.52703094482422,44.36000061035156,137.5399932861328,42.08745193481445,185.87339782714844,150.96165466308594,17.62788963317871,,,,4.0,3.0,11.0,87.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-07-12,21.15673828125,16023.0,13.539999961853027,80.11000061035156,75.75,1.101406455039978,0.967769980430603,0.8511999845504761,28.73637008666992,7.875823974609375,41.60642623901367,491.5087585449219,16.309999465942383,109.49333190917967,114.61829376220705,44.52000045776367,137.02000427246094,42.27560806274414,184.6585693359375,149.84056091308594,17.82528305053711,,,,4.0,3.0,11.0,87.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-07-13,21.357786178588867,16141.0302734375,13.609999656677246,81.36000061035156,76.88999938964844,1.1144545078277588,0.9654099941253662,0.857200026512146,29.080570220947266,7.836387634277344,42.671295166015625,495.6063537597656,16.299999237060547,111.30194854736328,118.19393920898438,45.63999938964844,140.08999633789062,42.49346923828125,186.0871734619141,150.6938018798828,18.06454849243164,,,,4.0,3.0,11.0,87.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-07-14,21.21751976013184,16105.0703125,13.34000015258789,79.87000274658203,75.41999816894531,1.1223469972610474,0.9641799926757812,0.8548300266265869,29.20218086242676,7.704933166503906,42.537227630615234,477.5170593261719,16.0,112.57378387451172,117.1173095703125,44.75,143.33999633789062,42.16667556762695,184.05604553222656,146.61614990234375,17.865161895751953,,,,4.0,3.0,11.0,87.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-07-17,20.938121795654297,16068.650390625,13.479999542236328,78.5,74.1500015258789,1.1227755546569824,0.9677799940109252,0.8576700091362,29.35205078125,7.64884614944458,42.02777862548828,478.3166198730469,15.920000076293944,115.82268524169922,119.6558074951172,45.5099983215332,145.36000061035156,42.23600006103516,185.90252685546875,147.82655334472656,18.00473403930664,,,,4.0,3.0,11.0,85.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-07-18,20.975669860839844,16125.490234375,13.300000190734863,79.62999725341797,75.75,1.123759627342224,0.9667999744415284,0.8596400022506714,29.581329345703125,7.63832950592041,42.13886260986328,485.61224365234375,15.635000228881836,117.07726287841795,119.51751708984376,47.40999984741211,146.52999877929688,42.61230850219727,188.20574951171875,148.7888946533203,18.114397048950195,,,,4.0,3.0,11.0,85.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-07-19,21.03668785095215,16108.9296875,13.760000228881836,79.45999908447266,75.3499984741211,1.1228890419006348,0.9630299806594848,0.8613799810409546,30.229389190673828,7.708437919616699,41.89754486083984,494.60693359375,15.859999656677246,114.96746826171876,117.64079284667967,47.119998931884766,145.53500366210938,42.66182708740234,184.8529510498047,147.74717712402344,18.114397048950195,,,,4.0,3.0,11.0,85.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-07-20,20.797311782836918,16204.2197265625,13.989999771118164,79.63999938964844,75.62999725341797,1.120523452758789,0.961329996585846,0.8660399913787842,29.986400604248047,7.743494033813477,40.85182571411133,475.318359375,15.829999923706056,114.55987548828124,117.41362762451172,46.56999969482422,145.27999877929688,42.49346923828125,186.0871734619141,148.11427307128906,17.934946060180664,,,,4.0,3.0,11.0,85.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-07-21,20.834863662719727,16177.2197265625,13.600000381469728,81.06999969482422,77.06999969482422,1.113709807395935,0.96451997756958,0.8649399876594543,29.83363914489746,7.755762577056885,41.18507766723633,476.2178039550781,16.065000534057617,114.7852783203125,117.54202270507812,47.22999954223633,148.77000427246094,42.50337600708008,189.41087341308597,150.64414978027344,17.885101318359375,,,,4.0,3.0,11.0,85.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-07-24,20.75037956237793,16190.9501953125,13.90999984741211,82.73999786376953,78.73999786376953,1.112532615661621,0.963670015335083,0.8655099868774414,29.945749282836918,7.731223106384277,37.46953201293945,455.1303405761719,15.904999732971191,113.627685546875,115.39860534667967,47.31999969482422,147.6199951171875,42.27560806274414,188.79861450195312,149.27503967285156,17.98479461669922,,,,4.0,3.0,11.0,93.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-07-25,20.604875564575195,16211.58984375,13.859999656677246,83.63999938964844,79.62999725341797,1.1063170433044434,0.9623200297355652,0.8633999824523926,29.703800201416016,7.6190505027771,38.741249084472656,445.7358703613281,15.4399995803833,115.5387954711914,115.99126434326172,47.16999816894531,148.64999389648438,42.04784393310547,189.34283447265625,149.9397430419922,17.895071029663086,,,,4.0,3.0,11.0,93.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-07-26,20.76915168762207,16131.4599609375,13.1899995803833,82.91999816894531,78.77999877929688,1.1050456762313845,0.9553200006484984,0.8569899797439575,29.7192497253418,7.708437919616699,39.13961410522461,446.6353454589844,15.600000381469728,116.15645599365234,118.09516143798828,47.310001373291016,150.1699981689453,42.39444351196289,188.27381896972656,149.07659912109375,18.09445571899414,,,,4.0,3.0,11.0,93.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-07-27,21.13525009155273,16406.029296875,14.40999984741211,84.23999786376953,80.08999633789062,1.1078368425369265,0.9544500112533568,0.856939971446991,29.784379959106445,7.803960800170898,38.41565704345703,449.9334106445313,15.80500030517578,116.0677261352539,117.36422729492188,46.61000061035156,148.5,42.04784393310547,190.2369079589844,151.43789672851562,17.994762420654297,,,,4.0,3.0,11.0,93.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-07-28,21.078929901123047,16469.75,13.329999923706056,84.98999786376953,80.58000183105469,1.0978755950927734,0.9538400173187256,0.8580800294876099,29.5914306640625,7.9117536544799805,38.54972076416016,449.9334106445313,15.5,118.28038787841795,118.61865997314452,48.13999938964844,153.3300018310547,42.57270050048828,193.98822021484372,152.95582580566406,18.523141860961918,,,,4.0,3.0,11.0,93.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-07-31,21.243202209472656,16446.830078125,13.630000114440918,85.55999755859375,81.80000305175781,1.1024264097213743,0.958869993686676,0.8575999736785889,29.587779998779297,8.043208122253418,39.273681640625,452.0321350097656,15.704999923706056,116.65279388427734,121.02877807617188,49.459999084472656,152.19000244140625,42.810359954833984,196.1262664794922,154.26541137695312,18.75243759155273,,,,4.0,3.0,11.0,84.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-08-01,20.93342399597168,16240.400390625,13.93000030517578,84.91000366210938,81.37000274658203,1.0997591018676758,0.9585700035095216,0.8568699955940247,29.61050033569336,7.95557165145874,39.03619003295898,451.4325256347656,15.3149995803833,114.43463134765624,119.2607192993164,46.650001525878906,148.91000366210938,42.40433883666992,198.97373962402344,153.35267639160156,18.41347885131836,,,,4.0,3.0,11.0,84.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-08-02,20.501615524291992,16020.01953125,16.09000015258789,83.19999694824219,79.48999786376953,1.100788116455078,0.960479974746704,0.8602399826049805,29.6862907409668,7.733852386474609,37.95983505249024,446.235595703125,14.885000228881836,113.28058624267578,116.55427551269533,46.959999084472656,144.55999755859375,41.95871353149414,197.7783660888672,152.0331268310547,17.949901580810547,,,,4.0,3.0,11.0,84.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-08-03,20.34672737121582,15893.3798828125,15.920000076293944,85.13999938964844,81.55000305175781,1.0944151878356934,0.960099995136261,0.860319972038269,29.49251937866211,7.310572624206543,38.34287643432617,441.8381958007813,14.625,111.51319122314452,97.46109771728516,45.90999984741211,140.8800048828125,41.44375991821289,195.1932830810547,149.47348022460938,17.919994354248047,,,,4.0,3.0,11.0,84.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-08-04,20.69875144958496,15951.8603515625,17.100000381469727,86.23999786376953,82.81999969482422,1.095158338546753,0.9574300050735474,0.8611000180244446,29.528200149536133,7.514763355255127,38.67612838745117,451.0327453613281,15.024999618530272,120.2794418334961,101.9257354736328,45.20000076293945,140.1699981689453,41.54278564453125,197.2632598876953,150.15802001953125,18.00473403930664,,,,4.0,3.0,11.0,84.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-08-07,20.745683670043945,15950.759765625,15.770000457763672,85.33999633789062,81.94000244140625,1.1002674102783203,0.961769998073578,0.8630599975585938,29.65097999572754,7.553323745727539,39.147274017333984,452.4319152832031,14.869999885559082,127.3415069580078,106.17304229736328,44.95000076293945,143.1999969482422,42.00822448730469,198.93484497070312,152.27125549316406,18.05757141113281,,,,4.0,3.0,10.0,87.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-08-08,20.62364959716797,15774.9296875,15.989999771118164,86.16999816894531,82.91999816894531,1.100315809249878,0.9604399800300598,0.8607800006866455,29.71143913269043,7.534919261932373,38.68761444091797,453.7311706542969,14.69499969482422,126.67241668701172,108.49425506591795,45.15999984741211,139.5500030517578,42.08745193481445,200.64529418945312,152.51925659179688,18.23402976989746,,,,4.0,3.0,10.0,87.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-08-09,20.440601348876957,15852.580078125,15.960000038146973,87.55000305175781,84.4000015258789,1.0958904027938845,0.9595400094985962,0.860040009021759,29.505149841308597,7.637453556060791,38.0211181640625,445.2361755371094,14.460000038146973,125.83563232421876,108.4646224975586,44.11000061035156,137.8699951171875,41.87948989868164,200.3148498535156,152.9756622314453,17.964855194091797,,,,4.0,3.0,10.0,87.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-08-10,20.740991592407227,15996.51953125,15.850000381469728,86.4000015258789,82.81999969482422,1.0977671146392822,0.9626100063323976,0.8629500269889832,29.579450607299805,7.714573383331299,38.1819953918457,449.7335205078125,14.55500030517578,126.56324768066406,110.30183410644533,44.59999847412109,135.97000122070312,41.760650634765625,202.5209503173828,154.15625,18.295839309692383,,,,4.0,3.0,10.0,87.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-08-11,20.299789428710938,15832.169921875,14.84000015258789,86.80999755859375,83.19000244140625,1.0981649160385132,0.9629200100898744,0.8666899800300598,29.705190658569336,7.662868499755859,38.06708526611328,447.5347900390625,14.425000190734863,125.89728546142578,110.17341613769533,43.709999084472656,133.67999267578125,41.66162872314453,202.63755798339844,153.62054443359375,18.303815841674805,,,,4.0,3.0,10.0,87.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-08-14,20.24346923828125,15904.25,14.81999969482422,86.20999908447266,82.51000213623047,1.094439148902893,0.9593799710273744,0.8620700240135193,29.629150390625,7.658486843109131,38.25094604492188,445.5359802246094,14.515000343322754,127.00067138671876,110.55864715576172,44.84999847412109,133.24000549316406,41.51308059692383,201.01458740234372,154.09677124023438,18.313783645629883,,,,4.0,3.0,10.0,84.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-08-15,20.09796524047852,15767.2802734375,16.459999084472656,84.88999938964844,80.98999786376953,1.0909883975982666,0.95770001411438,0.8597000241279602,29.50044059753418,7.563839912414551,37.63041305541992,438.7400207519531,14.324999809265137,125.67464447021484,106.11378479003906,44.08000183105469,129.85000610351562,41.11697006225586,200.19821166992188,152.4498748779297,17.994762420654297,,,,4.0,3.0,10.0,84.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-08-16,19.98531913757324,15789.4501953125,16.780000686645508,83.44999694824219,79.37999725341797,1.0904173851013184,0.9578999876976012,0.858299970626831,29.492210388183597,7.605028629302978,38.66463851928711,441.0386352539063,14.329999923706056,125.4700698852539,105.82733917236328,43.650001525878906,128.8300018310547,40.87929153442383,201.1725006103516,152.48951721191406,17.765466690063477,,,,4.0,3.0,10.0,84.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-08-17,19.6755428314209,15676.900390625,17.889999389648438,84.12000274658203,80.38999938964844,1.0874884128570557,0.957069993019104,0.8543499708175659,29.43577003479004,7.485844135284424,37.80661392211914,431.4443664550781,14.104999542236328,122.1995620727539,104.3358383178711,43.970001220703125,127.98999786376952,40.037540435791016,197.1291961669922,148.6103057861328,17.506263732910156,,,,4.0,3.0,10.0,84.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-08-18,19.478416442871094,15574.259765625,17.299999237060547,84.80000305175781,81.25,1.0874648094177246,0.9550399780273438,0.8529000282287598,29.475059509277344,7.413106441497803,37.6380729675293,426.2474365234375,13.949999809265137,120.0937042236328,105.896484375,44.68999862670898,125.05999755859376,40.0672607421875,196.89537048339844,149.61236572265625,17.40656852722168,,,,4.0,3.0,10.0,84.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-08-21,19.515962600708008,15603.2802734375,17.1299991607666,84.45999908447266,80.72000122070312,1.087559461593628,0.9594799876213074,0.8534799814224243,29.466089248657227,7.370164394378662,38.14752578735352,424.448486328125,13.994999885559082,119.84122467041016,106.74593353271484,44.630001068115234,124.0,39.97812271118164,194.6739654541016,147.82655334472656,17.488317489624023,,,,4.0,3.0,9.0,83.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-08-22,19.708402633666992,15705.6201171875,16.969999313354492,84.02999877929688,80.3499984741211,1.0898351669311523,0.9573400020599364,0.8539999723434448,29.64068031311035,7.3175835609436035,38.12070846557617,429.94525146484375,14.260000228881836,120.70075225830078,107.25955963134766,44.34999847412109,127.08000183105467,40.14647674560547,198.70758056640625,148.8087158203125,17.4564151763916,,,,4.0,3.0,9.0,83.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-08-23,19.877368927001957,15728.41015625,15.979999542236328,83.20999908447266,78.88999938964844,1.0846692323684692,0.9546200037002563,0.8518000245094299,29.49625968933105,7.326346874237059,38.20115280151367,432.0439758300781,14.210000038146973,121.66946411132812,106.27181243896484,45.13999938964844,128.1300048828125,40.27521896362305,198.0255584716797,148.689697265625,17.760482788085938,,,,4.0,3.0,9.0,83.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-08-24,19.694316864013672,15621.490234375,17.200000762939453,83.36000061035156,79.05000305175781,1.086578607559204,0.9532999992370604,0.8541300296783447,29.520750045776367,7.172108173370361,37.538482666015625,423.7489013671875,14.015000343322754,118.83560943603516,104.66179656982422,44.68000030517578,124.72000122070312,39.62162399291992,193.68017578125,146.09764099121094,17.3966007232666,,,,4.0,3.0,9.0,83.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-08-25,19.6755428314209,15631.8203125,15.68000030517578,84.4800033569336,79.83000183105469,1.07991361618042,0.95591002702713,0.8574900031089783,27.92222023010254,7.096741199493408,37.40058517456055,412.15576171875,13.925000190734863,119.46857452392578,105.62979125976562,43.959999084472656,125.79000091552734,39.49287796020508,194.6544647216797,146.00830078125,17.3966007232666,,,,4.0,3.0,9.0,83.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-08-28,19.933691024780277,15792.6103515625,15.079999923706056,84.41999816894531,80.0999984741211,1.0797386169433594,0.955299973487854,0.8575999736785889,28.23417091369629,7.219430923461914,37.71468353271485,412.15576171875,14.1899995803833,120.53270721435548,106.84471893310548,44.150001525878906,126.15499877929688,39.938514709472656,197.32408142089844,147.69656372070312,17.506263732910156,,,,5.0,3.0,9.0,77.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-08-29,20.069807052612305,15930.8798828125,14.449999809265137,85.48999786376953,81.16000366210938,1.082555651664734,0.956409990787506,0.8583599925041199,28.212879180908203,7.330729007720947,37.78363037109375,417.0528564453125,14.345000267028809,122.15245819091795,108.6029052734375,45.34999847412109,132.25,40.374244689941406,200.85101318359372,148.79893493652344,17.82528305053711,,,,5.0,3.0,9.0,77.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-08-30,19.938386917114254,15891.9296875,13.880000114440918,85.86000061035156,81.62999725341797,1.0869210958480835,0.955299973487854,0.8600800037384033,28.736309051513672,7.192264080047607,37.85258483886719,417.8524169921875,14.170000076293944,122.92717742919922,107.52626037597656,46.5099983215332,130.61000061035156,40.32472610473633,200.07156372070312,149.3848876953125,17.87512969970703,,,,5.0,3.0,9.0,77.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-08-31,20.00409507751465,15947.080078125,13.56999969482422,86.86000061035156,83.62999725341797,1.0932546854019165,0.9596800208091736,0.859749972820282,29.130720138549805,7.227318286895752,38.01728439331055,422.9493713378906,14.029999732971191,121.92352294921876,107.06201934814452,47.22999954223633,131.5500030517578,40.50298690795898,198.2788543701172,147.62704467773438,17.854196548461914,,,,5.0,3.0,9.0,77.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-09-01,20.01817512512207,15840.33984375,13.09000015258789,88.55000305175781,85.55000305175781,1.0844104290008545,0.9577199816703796,0.8556399941444397,28.884889602661133,7.210667610168457,37.553802490234375,424.7483520507813,13.977999687194824,122.31068420410156,108.2275619506836,47.040000915527344,132.69000244140625,40.3049201965332,200.52952575683597,149.9608917236328,18.034643173217773,,,,5.0,3.0,9.0,77.0,11.0,0.0,0.0,0.2,0.0,0.0,0.0
2023-09-04,20.121435165405277,15824.849609375,13.09000015258789,88.55000305175781,85.55000305175781,1.07758629322052,0.9539999961853028,0.8557999730110168,28.433860778808597,7.303561210632324,37.553802490234375,431.8441162109375,14.10200023651123,122.31068420410156,108.2275619506836,47.040000915527344,132.69000244140625,40.3049201965332,200.52952575683597,149.9608917236328,18.034643173217773,,,,4.0,3.0,9.0,77.0,10.0,0.0,0.0,0.2,0.0,0.0,0.0
