Datum,Mallorca,wellness,airbnb,hotel,camping
2024-02-21,-0.33566443698973103,0.0,0.8485204488233362,0.4127280580685969,-0.5556984012045204
2024-02-22,-0.33566443698973103,0.0,0.8485204488233362,0.4127280580685969,-0.5556984012045204
2024-02-23,-0.33566443698973103,0.0,0.8485204488233362,0.4127280580685969,-0.5556984012045204
2024-02-26,-0.33566443698973103,0.0,0.8485204488233362,0.004865163749334804,-0.30568382534953487
2024-02-27,-0.33566443698973103,0.0,0.8485204488233362,0.004865163749334804,-0.30568382534953487
2024-02-28,-0.33566443698973103,0.0,0.8485204488233362,0.004865163749334804,-0.30568382534953487
2024-02-29,-0.33566443698973103,0.0,0.8485204488233362,0.004865163749334804,-0.30568382534953487
2024-03-01,-0.33566443698973103,0.0,0.8485204488233362,0.004865163749334804,-0.30568382534953487
2024-03-04,0.4459985806298738,0.0,0.005030753649150371,0.1408194618557555,-0.5556984012045204
2024-03-05,0.4459985806298738,0.0,0.005030753649150371,0.1408194618557555,-0.5556984012045204
2024-03-06,0.4459985806298738,0.0,0.005030753649150371,0.1408194618557555,-0.5556984012045204
2024-03-07,0.4459985806298738,0.0,0.005030753649150371,0.1408194618557555,-0.5556984012045204
2024-03-08,0.4459985806298738,0.0,0.005030753649150371,0.1408194618557555,-0.5556984012045204
2024-03-11,-0.33566443698973103,0.0,0.8485204488233362,-0.2670434324635066,-0.5556984012045204
2024-03-12,-0.33566443698973103,0.0,0.8485204488233362,-0.2670434324635066,-0.5556984012045204
2024-03-13,-0.33566443698973103,0.0,0.8485204488233362,-0.2670434324635066,-0.5556984012045204
2024-03-14,-0.33566443698973103,0.0,0.8485204488233362,-0.2670434324635066,-0.5556984012045204
2024-03-15,-0.33566443698973103,0.0,0.8485204488233362,-0.2670434324635066,-0.5556984012045204
2024-03-18,-0.33566443698973103,0.0,0.005030753649150371,-0.4029977305699273,-0.30568382534953487
2024-03-19,-0.33566443698973103,0.0,0.005030753649150371,-0.4029977305699273,-0.30568382534953487
2024-03-20,-0.33566443698973103,0.0,0.005030753649150371,-0.4029977305699273,-0.30568382534953487
2024-03-21,-0.33566443698973103,0.0,0.005030753649150371,-0.4029977305699273,-0.30568382534953487
2024-03-22,-0.33566443698973103,0.0,0.005030753649150371,-0.4029977305699273,-0.30568382534953487
2024-03-25,-0.33566443698973103,0.0,0.8485204488233362,0.1408194618557555,-0.05566924949454929
2024-03-26,-0.33566443698973103,0.0,0.8485204488233362,0.1408194618557555,-0.05566924949454929
2024-03-27,-0.33566443698973103,0.0,0.8485204488233362,0.1408194618557555,-0.05566924949454929
2024-03-28,-0.33566443698973103,0.0,0.8485204488233362,0.1408194618557555,-0.05566924949454929
2024-04-02,0.4459985806298738,0.0,0.8485204488233362,0.27677375996217624,-0.05566924949454929
2024-04-03,0.4459985806298738,0.0,0.8485204488233362,0.27677375996217624,-0.05566924949454929
2024-04-04,0.4459985806298738,0.0,0.8485204488233362,0.27677375996217624,-0.05566924949454929
2024-04-05,0.4459985806298738,0.0,0.8485204488233362,0.27677375996217624,-0.05566924949454929
2024-04-08,1.2276615982494785,0.0,0.8485204488233362,0.004865163749334804,-0.05566924949454929
2024-04-09,1.2276615982494785,0.0,0.8485204488233362,0.004865163749334804,-0.05566924949454929
2024-04-10,1.2276615982494785,0.0,0.8485204488233362,0.004865163749334804,-0.05566924949454929
2024-04-11,1.2276615982494785,0.0,0.8485204488233362,0.004865163749334804,-0.05566924949454929
2024-04-12,1.2276615982494785,0.0,0.8485204488233362,0.004865163749334804,-0.05566924949454929
2024-04-15,-0.33566443698973103,0.0,0.005030753649150371,0.4127280580685969,0.19434532636043625
2024-04-16,-0.33566443698973103,0.0,0.005030753649150371,0.4127280580685969,0.19434532636043625
2024-04-17,-0.33566443698973103,0.0,0.005030753649150371,0.4127280580685969,0.19434532636043625
2024-04-18,-0.33566443698973103,0.0,0.005030753649150371,0.4127280580685969,0.19434532636043625
2024-04-19,-0.33566443698973103,0.0,0.005030753649150371,0.4127280580685969,0.19434532636043625
2024-04-22,0.4459985806298738,0.0,0.005030753649150371,0.6846366542814383,-0.05566924949454929
2024-04-23,0.4459985806298738,0.0,0.005030753649150371,0.6846366542814383,-0.05566924949454929
2024-04-24,0.4459985806298738,0.0,0.005030753649150371,0.6846366542814383,-0.05566924949454929
2024-04-25,0.4459985806298738,0.0,0.005030753649150371,0.6846366542814383,-0.05566924949454929
2024-04-26,0.4459985806298738,0.0,0.005030753649150371,0.6846366542814383,-0.05566924949454929
2024-04-29,0.4459985806298738,0.0,0.8485204488233362,-0.1310891343570859,0.19434532636043625
2024-04-30,0.4459985806298738,0.0,0.8485204488233362,-0.1310891343570859,0.19434532636043625
2024-05-02,0.4459985806298738,0.0,0.8485204488233362,-0.1310891343570859,0.19434532636043625
2024-05-03,0.4459985806298738,0.0,0.8485204488233362,-0.1310891343570859,0.19434532636043625
2024-05-06,-0.33566443698973103,0.0,0.005030753649150371,0.27677375996217624,0.4443599022154218
2024-05-07,-0.33566443698973103,0.0,0.005030753649150371,0.27677375996217624,0.4443599022154218
2024-05-08,-0.33566443698973103,0.0,0.005030753649150371,0.27677375996217624,0.4443599022154218
2024-05-09,-0.33566443698973103,0.0,0.005030753649150371,0.27677375996217624,0.4443599022154218
2024-05-10,-0.33566443698973103,0.0,0.005030753649150371,0.27677375996217624,0.4443599022154218
2024-05-13,-0.33566443698973103,0.0,0.005030753649150371,0.004865163749334804,0.19434532636043625
2024-05-14,-0.33566443698973103,0.0,0.005030753649150371,0.004865163749334804,0.19434532636043625
2024-05-15,-0.33566443698973103,0.0,0.005030753649150371,0.004865163749334804,0.19434532636043625
2024-05-16,-0.33566443698973103,0.0,0.005030753649150371,0.004865163749334804,0.19434532636043625
2024-05-17,-0.33566443698973103,0.0,0.005030753649150371,0.004865163749334804,0.19434532636043625
2024-05-20,1.2276615982494785,0.0,0.8485204488233362,0.6846366542814383,0.4443599022154218
2024-05-21,1.2276615982494785,0.0,0.8485204488233362,0.6846366542814383,0.4443599022154218
2024-05-22,1.2276615982494785,0.0,0.8485204488233362,0.6846366542814383,0.4443599022154218
2024-05-23,1.2276615982494785,0.0,0.8485204488233362,0.6846366542814383,0.4443599022154218
2024-05-24,1.2276615982494785,0.0,0.8485204488233362,0.6846366542814383,0.4443599022154218
2024-05-27,0.4459985806298738,0.0,0.8485204488233362,0.8205909523878591,0.6943744780704074
2024-05-28,0.4459985806298738,0.0,0.8485204488233362,0.8205909523878591,0.6943744780704074
2024-05-29,0.4459985806298738,0.0,0.8485204488233362,0.8205909523878591,0.6943744780704074
2024-05-30,0.4459985806298738,0.0,0.8485204488233362,0.8205909523878591,0.6943744780704074
2024-05-31,0.4459985806298738,0.0,0.8485204488233362,0.8205909523878591,0.6943744780704074
2024-06-03,-0.33566443698973103,0.0,0.8485204488233362,0.9565452504942797,0.6943744780704074
2024-06-04,-0.33566443698973103,0.0,0.8485204488233362,0.9565452504942797,0.6943744780704074
2024-06-05,-0.33566443698973103,0.0,0.8485204488233362,0.9565452504942797,0.6943744780704074
2024-06-06,-0.33566443698973103,0.0,0.8485204488233362,0.9565452504942797,0.6943744780704074
2024-06-07,-0.33566443698973103,0.0,0.8485204488233362,0.9565452504942797,0.6943744780704074
2024-06-10,0.4459985806298738,0.0,0.8485204488233362,1.0924995486007005,0.6943744780704074
2024-06-11,0.4459985806298738,0.0,0.8485204488233362,1.0924995486007005,0.6943744780704074
2024-06-12,0.4459985806298738,0.0,0.8485204488233362,1.0924995486007005,0.6943744780704074
2024-06-13,0.4459985806298738,0.0,0.8485204488233362,1.0924995486007005,0.6943744780704074
2024-06-14,0.4459985806298738,0.0,0.8485204488233362,1.0924995486007005,0.6943744780704074
2024-06-17,0.4459985806298738,0.0,0.8485204488233362,1.0924995486007005,0.944389053925393
2024-06-18,0.4459985806298738,0.0,0.8485204488233362,1.0924995486007005,0.944389053925393
2024-06-19,0.4459985806298738,0.0,0.8485204488233362,1.0924995486007005,0.944389053925393
2024-06-20,0.4459985806298738,0.0,0.8485204488233362,1.0924995486007005,0.944389053925393
2024-06-21,0.4459985806298738,0.0,0.8485204488233362,1.0924995486007005,0.944389053925393
2024-06-24,0.4459985806298738,0.0,0.8485204488233362,1.364408144813542,1.444418205635364
2024-06-25,0.4459985806298738,0.0,0.8485204488233362,1.364408144813542,1.444418205635364
2024-06-26,0.4459985806298738,0.0,0.8485204488233362,1.364408144813542,1.444418205635364
2024-06-27,0.4459985806298738,0.0,0.8485204488233362,1.364408144813542,1.444418205635364
2024-06-28,0.4459985806298738,0.0,0.8485204488233362,1.364408144813542,1.444418205635364
2024-07-01,-0.33566443698973103,0.0,0.8485204488233362,2.3160882315584868,1.1944036297803784
2024-07-02,-0.33566443698973103,0.0,0.8485204488233362,2.3160882315584868,1.1944036297803784
2024-07-03,-0.33566443698973103,0.0,0.8485204488233362,2.3160882315584868,1.1944036297803784
2024-07-04,-0.33566443698973103,0.0,0.8485204488233362,2.3160882315584868,1.1944036297803784
2024-07-05,-0.33566443698973103,0.0,0.8485204488233362,2.3160882315584868,1.1944036297803784
2024-07-08,0.4459985806298738,0.0,1.6920101439975221,1.9082253372392246,1.6944327814903495
2024-07-09,0.4459985806298738,0.0,1.6920101439975221,1.9082253372392246,1.6944327814903495
2024-07-10,0.4459985806298738,0.0,1.6920101439975221,1.9082253372392246,1.6944327814903495
2024-07-11,0.4459985806298738,0.0,1.6920101439975221,1.9082253372392246,1.6944327814903495
2024-07-12,0.4459985806298738,0.0,1.6920101439975221,1.9082253372392246,1.6944327814903495
2024-07-15,0.4459985806298738,0.0,1.6920101439975221,2.180133933452066,1.9444473573453351
2024-07-16,0.4459985806298738,0.0,1.6920101439975221,2.180133933452066,1.9444473573453351
2024-07-17,0.4459985806298738,0.0,1.6920101439975221,2.180133933452066,1.9444473573453351
2024-07-18,0.4459985806298738,0.0,1.6920101439975221,2.180133933452066,1.9444473573453351
2024-07-19,0.4459985806298738,0.0,1.6920101439975221,2.180133933452066,1.9444473573453351
2024-07-22,0.4459985806298738,0.0,1.6920101439975221,2.180133933452066,2.1944619332003206
2024-07-23,0.4459985806298738,0.0,1.6920101439975221,2.180133933452066,2.1944619332003206
2024-07-24,0.4459985806298738,0.0,1.6920101439975221,2.180133933452066,2.1944619332003206
2024-07-25,0.4459985806298738,0.0,1.6920101439975221,2.180133933452066,2.1944619332003206
2024-07-26,0.4459985806298738,0.0,1.6920101439975221,2.180133933452066,2.1944619332003206
2024-07-29,-0.33566443698973103,0.0,1.6920101439975221,1.9082253372392246,1.9444473573453351
2024-07-30,-0.33566443698973103,0.0,1.6920101439975221,1.9082253372392246,1.9444473573453351
2024-07-31,-0.33566443698973103,0.0,1.6920101439975221,1.9082253372392246,1.9444473573453351
2024-08-01,-0.33566443698973103,0.0,1.6920101439975221,1.9082253372392246,1.9444473573453351
2024-08-02,-0.33566443698973103,0.0,1.6920101439975221,1.9082253372392246,1.9444473573453351
2024-08-05,0.4459985806298738,0.0,1.6920101439975221,1.5003624429199625,1.9444473573453351
2024-08-06,0.4459985806298738,0.0,1.6920101439975221,1.5003624429199625,1.9444473573453351
2024-08-07,0.4459985806298738,0.0,1.6920101439975221,1.5003624429199625,1.9444473573453351
2024-08-08,0.4459985806298738,0.0,1.6920101439975221,1.5003624429199625,1.9444473573453351
2024-08-09,0.4459985806298738,0.0,1.6920101439975221,1.5003624429199625,1.9444473573453351
2024-08-12,1.2276615982494785,0.0,0.8485204488233362,1.9082253372392246,1.6944327814903495
2024-08-13,1.2276615982494785,0.0,0.8485204488233362,1.9082253372392246,1.6944327814903495
2024-08-14,1.2276615982494785,0.0,0.8485204488233362,1.9082253372392246,1.6944327814903495
2024-08-15,1.2276615982494785,0.0,0.8485204488233362,1.9082253372392246,1.6944327814903495
2024-08-16,1.2276615982494785,0.0,0.8485204488233362,1.9082253372392246,1.6944327814903495
2024-08-19,5.917639703967107,0.0,0.8485204488233362,1.5003624429199625,1.1944036297803784
2024-08-20,5.917639703967107,0.0,0.8485204488233362,1.5003624429199625,1.1944036297803784
2024-08-21,5.917639703967107,0.0,0.8485204488233362,1.5003624429199625,1.1944036297803784
2024-08-22,5.917639703967107,0.0,0.8485204488233362,1.5003624429199625,1.1944036297803784
2024-08-23,5.917639703967107,0.0,0.8485204488233362,1.5003624429199625,1.1944036297803784
2024-08-26,1.2276615982494785,0.0,0.005030753649150371,1.228453846707121,0.6943744780704074
2024-08-27,1.2276615982494785,0.0,0.005030753649150371,1.228453846707121,0.6943744780704074
2024-08-28,1.2276615982494785,0.0,0.005030753649150371,1.228453846707121,0.6943744780704074
2024-08-29,1.2276615982494785,0.0,0.005030753649150371,1.228453846707121,0.6943744780704074
2024-08-30,1.2276615982494785,0.0,0.005030753649150371,1.228453846707121,0.6943744780704074
2024-09-02,-0.33566443698973103,0.0,0.005030753649150371,0.27677375996217624,-0.05566924949454929
2024-09-03,-0.33566443698973103,0.0,0.005030753649150371,0.27677375996217624,-0.05566924949454929
2024-09-04,-0.33566443698973103,0.0,0.005030753649150371,0.27677375996217624,-0.05566924949454929
2024-09-05,-0.33566443698973103,0.0,0.005030753649150371,0.27677375996217624,-0.05566924949454929
2024-09-06,-0.33566443698973103,0.0,0.005030753649150371,0.27677375996217624,-0.05566924949454929
2024-09-09,0.4459985806298738,0.0,0.005030753649150371,0.6846366542814383,-0.30568382534953487
2024-09-10,0.4459985806298738,0.0,0.005030753649150371,0.6846366542814383,-0.30568382534953487
2024-09-11,0.4459985806298738,0.0,0.005030753649150371,0.6846366542814383,-0.30568382534953487
2024-09-12,0.4459985806298738,0.0,0.005030753649150371,0.6846366542814383,-0.30568382534953487
2024-09-13,0.4459985806298738,0.0,0.005030753649150371,0.6846366542814383,-0.30568382534953487
2024-09-16,0.4459985806298738,0.0,0.005030753649150371,0.4127280580685969,-0.30568382534953487
2024-09-17,0.4459985806298738,0.0,0.005030753649150371,0.4127280580685969,-0.30568382534953487
2024-09-18,0.4459985806298738,0.0,0.005030753649150371,0.4127280580685969,-0.30568382534953487
2024-09-19,0.4459985806298738,0.0,0.005030753649150371,0.4127280580685969,-0.30568382534953487
2024-09-20,0.4459985806298738,0.0,0.005030753649150371,0.4127280580685969,-0.30568382534953487
2024-09-23,0.4459985806298738,0.0,-0.8384589415250354,-0.1310891343570859,-0.5556984012045204
2024-09-24,0.4459985806298738,0.0,-0.8384589415250354,-0.1310891343570859,-0.5556984012045204
2024-09-25,0.4459985806298738,0.0,-0.8384589415250354,-0.1310891343570859,-0.5556984012045204
2024-09-26,0.4459985806298738,0.0,-0.8384589415250354,-0.1310891343570859,-0.5556984012045204
2024-09-27,0.4459985806298738,0.0,-0.8384589415250354,-0.1310891343570859,-0.5556984012045204
2024-09-30,-0.33566443698973103,0.0,-0.8384589415250354,-0.2670434324635066,-0.805712977059506
2024-10-01,-0.33566443698973103,0.0,-0.8384589415250354,-0.2670434324635066,-0.805712977059506
2024-10-02,-0.33566443698973103,0.0,-0.8384589415250354,-0.2670434324635066,-0.805712977059506
2024-10-03,-0.33566443698973103,0.0,-0.8384589415250354,-0.2670434324635066,-0.805712977059506
2024-10-04,-0.33566443698973103,0.0,-0.8384589415250354,-0.2670434324635066,-0.805712977059506
2024-10-07,-0.33566443698973103,0.0,-0.8384589415250354,-0.1310891343570859,-0.805712977059506
2024-10-08,-0.33566443698973103,0.0,-0.8384589415250354,-0.1310891343570859,-0.805712977059506
2024-10-09,-0.33566443698973103,0.0,-0.8384589415250354,-0.1310891343570859,-0.805712977059506
2024-10-10,-0.33566443698973103,0.0,-0.8384589415250354,-0.1310891343570859,-0.805712977059506
2024-10-11,-0.33566443698973103,0.0,-0.8384589415250354,-0.1310891343570859,-0.805712977059506
2024-10-14,-0.33566443698973103,0.0,-0.8384589415250354,-0.2670434324635066,-1.0557275529144916
2024-10-15,-0.33566443698973103,0.0,-0.8384589415250354,-0.2670434324635066,-1.0557275529144916
2024-10-16,-0.33566443698973103,0.0,-0.8384589415250354,-0.2670434324635066,-1.0557275529144916
2024-10-17,-0.33566443698973103,0.0,-0.8384589415250354,-0.2670434324635066,-1.0557275529144916
2024-10-18,-0.33566443698973103,0.0,-0.8384589415250354,-0.2670434324635066,-1.0557275529144916
2024-10-21,-0.33566443698973103,0.0,-0.8384589415250354,-0.6749063267827687,-1.0557275529144916
2024-10-22,-0.33566443698973103,0.0,-0.8384589415250354,-0.6749063267827687,-1.0557275529144916
2024-10-23,-0.33566443698973103,0.0,-0.8384589415250354,-0.6749063267827687,-1.0557275529144916
2024-10-24,-0.33566443698973103,0.0,-0.8384589415250354,-0.6749063267827687,-1.0557275529144916
2024-10-25,-0.33566443698973103,0.0,-0.8384589415250354,-0.6749063267827687,-1.0557275529144916
2024-10-28,0.4459985806298738,0.0,-0.8384589415250354,-1.2187235192084516,-1.0557275529144916
2024-10-29,0.4459985806298738,0.0,-0.8384589415250354,-1.2187235192084516,-1.0557275529144916
2024-10-30,0.4459985806298738,0.0,-0.8384589415250354,-1.2187235192084516,-1.0557275529144916
2024-10-31,0.4459985806298738,0.0,-0.8384589415250354,-1.2187235192084516,-1.0557275529144916
2024-11-01,0.4459985806298738,0.0,-0.8384589415250354,-1.2187235192084516,-1.0557275529144916
2024-11-04,-1.117327454609336,0.0,-1.6819486366992213,-1.2187235192084516,-1.305742128769477
2024-11-05,-1.117327454609336,0.0,-1.6819486366992213,-1.2187235192084516,-1.305742128769477
2024-11-06,-1.117327454609336,0.0,-1.6819486366992213,-1.2187235192084516,-1.305742128769477
2024-11-07,-1.117327454609336,0.0,-1.6819486366992213,-1.2187235192084516,-1.305742128769477
2024-11-08,-1.117327454609336,0.0,-1.6819486366992213,-1.2187235192084516,-1.305742128769477
2024-11-11,-0.33566443698973103,0.0,-0.8384589415250354,-1.0827692211020308,-1.305742128769477
2024-11-12,-0.33566443698973103,0.0,-0.8384589415250354,-1.0827692211020308,-1.305742128769477
2024-11-13,-0.33566443698973103,0.0,-0.8384589415250354,-1.0827692211020308,-1.305742128769477
2024-11-14,-0.33566443698973103,0.0,-0.8384589415250354,-1.0827692211020308,-1.305742128769477
2024-11-15,-0.33566443698973103,0.0,-0.8384589415250354,-1.0827692211020308,-1.305742128769477
2024-11-18,-1.117327454609336,0.0,-1.6819486366992213,-0.8108606248891894,-1.305742128769477
2024-11-19,-1.117327454609336,0.0,-1.6819486366992213,-0.8108606248891894,-1.305742128769477
2024-11-20,-1.117327454609336,0.0,-1.6819486366992213,-0.8108606248891894,-1.305742128769477
2024-11-21,-1.117327454609336,0.0,-1.6819486366992213,-0.8108606248891894,-1.305742128769477
2024-11-22,-1.117327454609336,0.0,-1.6819486366992213,-0.8108606248891894,-1.305742128769477
2024-11-25,-1.117327454609336,0.0,-1.6819486366992213,-1.3546778173148721,-1.305742128769477
2024-11-26,-1.117327454609336,0.0,-1.6819486366992213,-1.3546778173148721,-1.305742128769477
2024-11-27,-1.117327454609336,0.0,-1.6819486366992213,-1.3546778173148721,-1.305742128769477
2024-11-28,-1.117327454609336,0.0,-1.6819486366992213,-1.3546778173148721,-1.305742128769477
2024-11-29,-1.117327454609336,0.0,-1.6819486366992213,-1.3546778173148721,-1.305742128769477
2024-12-02,4.354313668727897,0.0,-1.6819486366992213,-1.2187235192084516,-1.305742128769477
2024-12-03,4.354313668727897,0.0,-1.6819486366992213,-1.2187235192084516,-1.305742128769477
2024-12-04,4.354313668727897,0.0,-1.6819486366992213,-1.2187235192084516,-1.305742128769477
2024-12-05,4.354313668727897,0.0,-1.6819486366992213,-1.2187235192084516,-1.305742128769477
2024-12-06,4.354313668727897,0.0,-1.6819486366992213,-1.2187235192084516,-1.305742128769477
2024-12-09,-1.117327454609336,0.0,-1.6819486366992213,-1.490632115421293,-1.305742128769477
2024-12-10,-1.117327454609336,0.0,-1.6819486366992213,-1.490632115421293,-1.305742128769477
2024-12-11,-1.117327454609336,0.0,-1.6819486366992213,-1.490632115421293,-1.305742128769477
2024-12-12,-1.117327454609336,0.0,-1.6819486366992213,-1.490632115421293,-1.305742128769477
2024-12-13,-1.117327454609336,0.0,-1.6819486366992213,-1.490632115421293,-1.305742128769477
2024-12-16,-1.117327454609336,0.0,-1.6819486366992213,-1.6265864135277137,-1.305742128769477
2024-12-17,-1.117327454609336,0.0,-1.6819486366992213,-1.6265864135277137,-1.305742128769477
2024-12-18,-1.117327454609336,0.0,-1.6819486366992213,-1.6265864135277137,-1.305742128769477
2024-12-19,-1.117327454609336,0.0,-1.6819486366992213,-1.6265864135277137,-1.305742128769477
2024-12-20,-1.117327454609336,0.0,-1.6819486366992213,-1.6265864135277137,-1.305742128769477
2024-12-23,-1.117327454609336,0.0,-0.8384589415250354,-0.4029977305699273,-0.805712977059506
2024-12-27,-1.117327454609336,0.0,-0.8384589415250354,-0.4029977305699273,-0.805712977059506
2024-12-30,-1.117327454609336,0.0,0.8485204488233362,0.27677375996217624,-0.5556984012045204
