Datum,EUR_USD_Kurs_return_5d,EUR_CHF_Kurs_return_5d,EUR_GPB_Kurs_return_5d,EUR_TRY_Kurs_return_5d
2024-05-27,-0.27907177031704355,0.5585580633977727,-0.6727023869483744,-0.2684400242263249
2024-05-28,0.02883900331816387,0.5320027981908654,-0.7231300025422689,-0.6784467510308748
2024-05-29,-0.016777407590755744,0.2000619831045236,-0.5718471557605853,-0.2950638376551918
2024-05-30,-0.2334553594081239,-0.5302078100854285,0.03328423136614901,-0.3110381257125119
2024-05-31,0.2569210578627619,-1.3003105010857414,-0.06757099982164005,-0.21519239736859117
2024-06-03,0.07445541422708347,-1.76502764220662,0.0669026417620787,-0.35363622719869897
2024-06-04,0.49640721513458985,-2.0305802942756936,0.31904071973155135,0.1788400413786386
2024-06-05,0.33674977695337127,-2.8272382504829143,0.38627754052341073,0.5143000905823614
2024-06-06,0.7815097833153376,-2.0438579268791472,-0.0507617946236752,-0.12467143171044377
2024-06-07,0.6332564478613488,-1.2206447054650194,0.20137628334579744,-0.039475228738069745
2024-06-10,-0.7580440848606995,-1.5924184183617225,-0.840794438928023,-0.6731219883451015
2024-06-11,-1.4765025566761836,-1.4596420923271856,-1.0088864909076714,-0.7263696152028352
2024-06-12,-1.4650984539489535,-0.5169301774819748,-1.681254698826265,-1.519759255383068
2024-06-13,-0.6211948521339407,-0.43726438186125277,-0.8744128493239525,-0.44948195554261966
2024-06-14,-1.6133517894029423,-1.1808118076546583,-1.7821099300140544,-0.651822937602008
2024-06-17,-0.7922563930423892,-1.6853618465858982,-0.48780112977076107,0.056370499605850985
2024-06-18,-0.2334553594081239,-1.4330868271202781,-0.08438020501960489,0.2746857697225593
2024-06-19,0.04024310604539377,-1.9509144986549716,0.5207511821071295,-0.11402190633889704
2024-06-20,-0.6325989548611705,-2.189911885517138,0.08371184696004354,-0.3163628883982853
2024-06-21,-0.32468818122596316,-0.7028170339303261,0.8569352860664263,0.02442192349121076
2024-06-24,-0.1308184348630548,0.4390593699666897,0.4703235665132349,-0.24714097348323139
2024-06-25,-0.06239381849967537,0.6913343894323095,0.3694683353254459,-0.17791905856817755
2024-06-26,-0.32468818122596316,1.3552160196049932,-0.03395258942571036,0.26936100703678595
2024-06-27,-0.7352358794062397,1.1162186327428272,0.352659130127481,-0.10337238096735028
2024-06-28,0.04024310604539377,1.156051530553188,0.3358499249295162,-0.2790895495978717
2024-07-01,0.5192154205890497,1.527825243449891,0.7056524392847427,-0.2045428719970444
2024-07-02,0.06305131149985359,1.6074910390706127,0.6552248236908482,-0.7476686659459287
2024-07-03,0.4279825987712105,1.8066555281224181,0.6216064132949185,-0.8115658181752092
2024-07-04,1.2262697896773038,2.019097649777677,0.16775787294986777,-0.19389334662549765
2024-07-05,1.1008246596777749,1.5809357738637053,0.25180389893969196,-0.17791905856817755
2024-07-08,0.9867836324054757,0.4390593699666897,-0.5718471557605853,-0.012851415309202903
2024-07-09,1.0095918378599356,0.42578173736323605,-0.6727023869483744,0.22143814286482566
2024-07-10,0.724489269679188,-0.02565777115418886,-0.15161702581146427,0.5888467681831885
2024-07-11,0.4393867014984404,0.346115941742514,-0.6390839765524446,0.34923244732338665
2024-07-12,0.6674687560430385,0.21333961570797727,-1.126550927293425,0.5515734293827749
2024-07-15,0.6446605505885787,1.036552837122105,-1.0593141065015657,0.7379401233848429
2024-07-16,0.7587015778608778,0.5585580633977727,-0.8576036441259877,0.4450781756673074
2024-07-17,0.9411672214965563,0.5054475329839581,-1.0256956961056363,0.3652067353807068
2024-07-18,1.1464410705866943,-1.1675341750512047,-0.2524722569992533,0.7166410726417496
2024-07-19,0.31394157149891144,-0.8754262577752239,0.16775787294986777,0.01909716080543738
2024-07-22,0.16568823604492272,-1.074590746827029,0.7560800548786373,-0.39623432868488595
2024-07-23,-0.10801022940859498,-0.9152591555855849,0.45351436131527006,-0.4974048197145801
2024-07-24,-0.5299620303161015,-0.835593359964863,0.2854223093356217,-0.9553344106910904
2024-07-25,-1.0317425503142172,-0.7293722991372334,-0.06757099982164005,-1.3706659001814134
2024-07-26,-0.5071538248616416,-1.5393078879479076,0.5543695925030592,-0.5293533958292204
2024-07-29,-0.46153741395272196,-1.0214802164132142,0.23499469374172716,-0.6837715137166482
2024-07-30,-0.7238317766790098,-1.3003105010857414,-0.0507617946236752,-0.41220861674220605
2024-07-31,-0.347496386680423,-1.7517500096031666,0.40308674572137554,-0.0075266526234295215
2024-08-01,-0.1422225375902847,-1.1409789098442975,0.45351436131527006,0.15754099063554514
2024-08-02,-0.6554071603156303,-1.884526335637703,0.8065076704725318,-0.6198743614873677
2024-08-05,0.6218523451341189,-3.5043975132590512,2.05038885512193,0.4717019890961743
2024-08-06,1.408735433312982,-3.06623563734508,3.0925595773957504,0.8337858517287638
2024-08-07,1.1806533787683842,-3.06623563734508,3.8153554009082384,1.036126833788152
2024-08-08,1.1122287624050047,-1.5525855205513615,4.0674934788777115,0.9083325293295911
2024-08-09,1.3745231251312924,0.7311672872426705,1.8318691875483872,0.9456058681300047
2024-08-12,0.05164720877262367,1.4879923456395299,0.6384156184928834,0.09896860109203802
2024-08-13,-0.1308184348630548,1.4348818152257152,0.10052105215800838,-0.25246573616900475
2024-08-14,0.7587015778608778,2.908699034209073,-1.14336013249139,-0.21519239736859117
2024-08-15,0.9069549133148666,1.9792647519673157,-0.5550379505626205,0.02974668617698414
2024-08-16,0.610448242406889,1.6340463042775202,-0.5046103349687259,0.1149428891493581
2024-08-19,1.1806533787683842,1.8199331607258717,-0.7735576181361634,0.4557277010388541
2024-08-20,1.5797969742214308,1.5411028760533447,-0.5382287453646556,0.9136572920153644
2024-08-21,1.3745231251312924,-0.1451564645852719,-0.08438020501960489,1.0521011218454723
